Customer ID,Gender,Affinity,Annual Spend,Loyalty Program Member,Response Channel,CLV,Offer,Offername,response,Revenue,CostToServe,$C-Response Channel,$CC-Response Channel
28081.000000,"M","Men's Casual",261.120000,"NO","Mobile",26112.400000,1.000000,"Anastasia Beverly Hills",1.000000,207.270000,85.600000,"Mobile",0.800000
28110.000000,"M","Men's Career",276.970000,"YES","Mobile",27697.400000,6.000000,"Lancome Gift with Purchase",1.000000,382.790000,80.640000,"Mobile",0.920000
28138.000000,"F","Home goods",409.460000,"YES","Email",40945.700000,10.000000,"Womens Sweater Sale",1.000000,523.910000,77.630000,"Email",0.857143
28233.000000,"F","Men's Casual",408.110000,"YES","Email",40810.900000,1.000000,"Anastasia Beverly Hills",1.000000,379.400000,71.780000,"Email",0.947368
28268.000000,"M","Women's Shoes",108.790000,"NO","Email",10878.700000,3.000000,"Dress sale - 30 percent off",1.000000,409.320000,110.310000,"Email",0.909091
28313.000000,"F","Women's Sportwear",348.890000,"NO","Email",34888.900000,1.000000,"Anastasia Beverly Hills",1.000000,270.180000,70.380000,"Email",0.846154
28314.000000,"F","Home goods",388.060000,"YES","Mobile",38806.200000,4.000000,"Home Closeout",1.000000,451.030000,93.050000,"Mobile",0.953488
28427.000000,"M","Women's Sportwear",129.740000,"NO","Direct Mail",12973.500000,4.000000,"Home Closeout",1.000000,384.060000,84.190000,"Direct Mail",0.967742
28498.000000,"F","Men's Career",342.300000,"NO","Direct Mail",34230.200000,8.000000,"Free shipping on orders over $49",1.000000,231.780000,68.420000,"Direct Mail",0.857143
28528.000000,"F","Women's Shoes",407.110000,"YES","Direct Mail",40711.300000,5.000000,"Johnston and Murphy",1.000000,373.280000,59.260000,"Direct Mail",0.846154
28597.000000,"M","Men's Career",192.050000,"YES","Mobile",19205.100000,4.000000,"Home Closeout",1.000000,343.830000,82.120000,"Mobile",0.818182
28629.000000,"M","Women's Shoes",448.110000,"NO","Email",44810.700000,7.000000,"Shoe and Handbag sale",1.000000,465.840000,114.720000,"Email",0.900000
28630.000000,"F","Women's Sportwear",304.990000,"NO","Direct Mail",30498.900000,5.000000,"Johnston and Murphy",1.000000,362.690000,74.900000,"Direct Mail",0.846154
28755.000000,"F","Men's Career",439.950000,"YES","Direct Mail",43994.800000,10.000000,"Womens Sweater Sale",1.000000,201.600000,86.320000,"Direct Mail",0.935484
28803.000000,"M","Home goods",419.000000,"YES","Direct Mail",41900.300000,4.000000,"Home Closeout",1.000000,380.970000,106.660000,"Direct Mail",0.818182
28935.000000,"F","Women's Sportwear",229.750000,"NO","Direct Mail",22975.000000,1.000000,"Anastasia Beverly Hills",1.000000,511.150000,18.390000,"Direct Mail",0.818182
28959.000000,"M","Women's Sportwear",215.850000,"NO","Email",21585.200000,6.000000,"Lancome Gift with Purchase",1.000000,521.590000,60.130000,"Email",0.857143
28977.000000,"M","Men's Career",372.660000,"NO","Mobile",37265.600000,2.000000,"Discount of Womens Active Shoes",1.000000,369.150000,45.860000,"Mobile",0.958333
28979.000000,"F","Women's Sportwear",358.490000,"YES","Direct Mail",35849.400000,4.000000,"Home Closeout",1.000000,536.800000,60.350000,"Direct Mail",0.846154
28994.000000,"F","Women's Career",112.170000,"NO","Email",11216.800000,1.000000,"Anastasia Beverly Hills",1.000000,242.000000,84.940000,"Email",0.833333
29095.000000,"M","Women's Career",467.100000,"NO","Direct Mail",46709.600000,4.000000,"Home Closeout",1.000000,487.200000,79.800000,"Direct Mail",0.937500
29107.000000,"F","Women's Sportwear",323.860000,"NO","Email",32386.300000,5.000000,"Johnston and Murphy",1.000000,452.270000,86.190000,"Email",0.964912
29192.000000,"M","Women's Career",212.650000,"NO","Email",21265.400000,2.000000,"Discount of Womens Active Shoes",1.000000,197.640000,87.520000,"Email",0.939394
29224.000000,"F","Women's Career",409.480000,"NO","Mobile",40948.400000,1.000000,"Anastasia Beverly Hills",1.000000,405.420000,69.910000,"Mobile",0.966102
29310.000000,"M","Women's Shoes",498.460000,"YES","Email",49845.900000,8.000000,"Free shipping on orders over $49",1.000000,354.550000,72.320000,"Email",0.961538
29316.000000,"M","Women's Sportwear",345.210000,"NO","Mobile",34520.600000,4.000000,"Home Closeout",1.000000,471.100000,51.820000,"Mobile",0.958333
29343.000000,"F","Men's Sportswear",110.390000,"NO","Direct Mail",11038.500000,1.000000,"Anastasia Beverly Hills",1.000000,449.820000,54.800000,"Direct Mail",0.833333
29367.000000,"M","Women's Career",433.150000,"YES","Direct Mail",43314.900000,4.000000,"Home Closeout",1.000000,93.330000,68.220000,"Direct Mail",0.937500
29483.000000,"M","Men's Career",291.150000,"YES","Direct Mail",29114.700000,1.000000,"Anastasia Beverly Hills",1.000000,179.410000,61.620000,"Direct Mail",0.950000
29524.000000,"F","Women's Shoes",107.130000,"YES","Email",10712.700000,4.000000,"Home Closeout",1.000000,321.430000,48.690000,"Email",0.935484
29625.000000,"M","Women's Shoes",183.860000,"YES","Email",18386.300000,11.000000,"Save 20% Career Suits",1.000000,220.550000,69.940000,"Email",0.939394
29640.000000,"F","Women's Sportwear",285.960000,"NO","Email",28595.500000,4.000000,"Home Closeout",1.000000,261.850000,44.620000,"Email",0.818182
29944.000000,"M","Women's Career",428.990000,"NO","Email",42898.500000,1.000000,"Anastasia Beverly Hills",1.000000,529.330000,35.540000,"Email",0.800000
30132.000000,"M","Men's Sportswear",239.360000,"NO","Email",23935.700000,1.000000,"Anastasia Beverly Hills",1.000000,507.120000,67.930000,"Email",0.928571
30239.000000,"M","Men's Career",423.720000,"YES","Mobile",42371.900000,1.000000,"Anastasia Beverly Hills",1.000000,534.000000,89.650000,"Mobile",0.966102
30243.000000,"M","Women's Shoes",303.920000,"YES","Email",30391.600000,2.000000,"Discount of Womens Active Shoes",1.000000,327.190000,106.640000,"Email",0.882353
30371.000000,"F","Home goods",308.870000,"YES","Mobile",30887.200000,1.000000,"Anastasia Beverly Hills",1.000000,576.480000,55.670000,"Mobile",0.913043
30390.000000,"M","Men's Career",266.280000,"YES","Email",26627.800000,9.000000,"Save 10% with store pickup",1.000000,489.290000,81.720000,"Email",0.857143
30423.000000,"F","Women's Career",449.420000,"YES","Direct Mail",44942.000000,9.000000,"Save 10% with store pickup",1.000000,389.070000,70.050000,"Direct Mail",0.937500
30459.000000,"F","Home goods",326.760000,"NO","Direct Mail",32675.500000,4.000000,"Home Closeout",1.000000,141.530000,76.230000,"Direct Mail",0.833333
30504.000000,"F","Women's Shoes",275.030000,"NO","Direct Mail",27503.400000,2.000000,"Discount of Womens Active Shoes",1.000000,420.190000,93.000000,"Direct Mail",0.931034
30558.000000,"F","Women's Sportwear",165.850000,"YES","Mobile",16585.100000,10.000000,"Womens Sweater Sale",1.000000,478.620000,54.090000,"Mobile",0.975309
30850.000000,"F","Women's Shoes",171.820000,"NO","Email",17181.800000,1.000000,"Anastasia Beverly Hills",1.000000,516.590000,54.820000,"Email",0.939394
30989.000000,"F","Women's Sportwear",259.130000,"NO","Mobile",25913.300000,11.000000,"Save 20% Career Suits",1.000000,378.990000,72.140000,"Mobile",0.857143
31011.000000,"M","Home goods",395.630000,"NO","Mobile",39562.700000,1.000000,"Anastasia Beverly Hills",1.000000,392.080000,72.560000,"Mobile",0.964912
31033.000000,"M","Men's Casual",415.650000,"NO","Mobile",41565.200000,3.000000,"Dress sale - 30 percent off",1.000000,344.980000,19.640000,"Mobile",0.966102
31046.000000,"F","Home goods",165.850000,"YES","Email",16584.600000,1.000000,"Anastasia Beverly Hills",1.000000,466.940000,76.600000,"Email",0.777778
31083.000000,"F","Women's Shoes",456.150000,"NO","Email",45614.600000,1.000000,"Anastasia Beverly Hills",1.000000,396.580000,50.680000,"Email",0.900000
31384.000000,"M","Home goods",372.060000,"NO","Mobile",37205.600000,4.000000,"Home Closeout",1.000000,327.690000,88.640000,"Mobile",0.958333
31552.000000,"M","Men's Sportswear",362.780000,"YES","Mobile",36277.600000,1.000000,"Anastasia Beverly Hills",1.000000,219.630000,15.800000,"Mobile",0.958333
31828.000000,"M","Men's Career",304.260000,"NO","Mobile",30426.000000,3.000000,"Dress sale - 30 percent off",1.000000,279.020000,77.740000,"Mobile",0.913043
31921.000000,"M","Home goods",344.260000,"YES","Direct Mail",34426.400000,1.000000,"Anastasia Beverly Hills",1.000000,322.180000,71.960000,"Direct Mail",0.846154
32083.000000,"M","Women's Shoes",114.420000,"NO","Direct Mail",11441.800000,2.000000,"Discount of Womens Active Shoes",1.000000,494.440000,70.940000,"Direct Mail",0.967742
32160.000000,"F","Home goods",197.180000,"YES","Email",19717.700000,6.000000,"Lancome Gift with Purchase",1.000000,305.870000,77.850000,"Email",0.916667
32182.000000,"F","Men's Casual",133.270000,"YES","Email",13327.100000,7.000000,"Shoe and Handbag sale",1.000000,345.900000,72.380000,"Email",0.920000
32302.000000,"F","Men's Casual",338.300000,"YES","Mobile",33830.300000,11.000000,"Save 20% Career Suits",1.000000,254.060000,50.540000,"Mobile",0.953488
32369.000000,"M","Women's Shoes",219.200000,"YES","Direct Mail",21920.400000,4.000000,"Home Closeout",1.000000,435.850000,76.370000,"Direct Mail",0.920000
32380.000000,"F","Home goods",111.220000,"YES","Mobile",11122.400000,1.000000,"Anastasia Beverly Hills",1.000000,602.800000,80.940000,"Mobile",0.833333
32392.000000,"M","Men's Career",161.580000,"NO","Mobile",16158.400000,1.000000,"Anastasia Beverly Hills",1.000000,374.170000,111.010000,"Mobile",0.975309
32408.000000,"F","Women's Career",385.710000,"YES","Email",38570.600000,7.000000,"Shoe and Handbag sale",1.000000,330.260000,57.350000,"Email",0.954545
32432.000000,"M","Home goods",283.850000,"YES","Direct Mail",28384.700000,2.000000,"Discount of Womens Active Shoes",1.000000,434.560000,121.190000,"Direct Mail",0.950000
32444.000000,"F","Women's Shoes",242.580000,"NO","Email",24258.200000,1.000000,"Anastasia Beverly Hills",1.000000,278.870000,60.960000,"Email",0.900000
32594.000000,"F","Home goods",209.060000,"YES","Mobile",20905.700000,11.000000,"Save 20% Career Suits",1.000000,406.570000,32.130000,"Mobile",0.920000
32646.000000,"M","Women's Shoes",265.310000,"YES","Direct Mail",26531.000000,1.000000,"Anastasia Beverly Hills",1.000000,473.580000,76.810000,"Direct Mail",0.931034
32669.000000,"M","Women's Shoes",498.040000,"YES","Email",49804.200000,1.000000,"Anastasia Beverly Hills",1.000000,277.590000,61.830000,"Email",0.961538
33056.000000,"M","Women's Shoes",144.010000,"NO","Direct Mail",14401.300000,11.000000,"Save 20% Career Suits",1.000000,338.630000,59.310000,"Direct Mail",0.931034
33167.000000,"F","Men's Casual",242.190000,"NO","Email",24218.500000,6.000000,"Lancome Gift with Purchase",1.000000,485.880000,50.860000,"Email",0.916667
33172.000000,"M","Men's Career",310.650000,"YES","Mobile",31065.000000,2.000000,"Discount of Womens Active Shoes",1.000000,316.740000,122.000000,"Mobile",0.920000
33173.000000,"F","Men's Sportswear",368.330000,"YES","Email",36832.800000,2.000000,"Discount of Womens Active Shoes",1.000000,211.660000,87.680000,"Email",0.954545
33233.000000,"M","Women's Career",247.740000,"YES","Mobile",24774.000000,2.000000,"Discount of Womens Active Shoes",1.000000,457.480000,55.880000,"Mobile",0.846154
33413.000000,"F","Men's Casual",379.020000,"NO","Email",37901.600000,6.000000,"Lancome Gift with Purchase",1.000000,528.450000,76.830000,"Email",0.954545
33622.000000,"M","Men's Casual",392.380000,"NO","Email",39237.800000,1.000000,"Anastasia Beverly Hills",1.000000,425.370000,79.870000,"Email",0.833333
33697.000000,"M","Women's Career",219.790000,"YES","Email",21979.000000,5.000000,"Johnston and Murphy",1.000000,390.800000,88.360000,"Email",0.939394
33891.000000,"F","Women's Shoes",120.020000,"YES","Mobile",12001.700000,2.000000,"Discount of Womens Active Shoes",1.000000,342.840000,86.330000,"Mobile",0.968750
34297.000000,"F","Women's Shoes",149.740000,"NO","Mobile",14974.400000,11.000000,"Save 20% Career Suits",1.000000,270.780000,76.200000,"Mobile",0.857143
34529.000000,"F","Men's Sportswear",431.950000,"NO","Mobile",43195.300000,1.000000,"Anastasia Beverly Hills",1.000000,160.420000,64.450000,"Mobile",0.931034
34593.000000,"M","Women's Career",358.230000,"YES","Mobile",35823.100000,3.000000,"Dress sale - 30 percent off",1.000000,225.600000,67.320000,"Mobile",0.818182
34605.000000,"F","Women's Shoes",457.700000,"YES","Mobile",45770.000000,4.000000,"Home Closeout",1.000000,394.730000,49.020000,"Mobile",0.818182
34702.000000,"M","Men's Sportswear",263.760000,"YES","Mobile",26376.300000,1.000000,"Anastasia Beverly Hills",1.000000,356.930000,96.360000,"Mobile",0.846154
34750.000000,"F","Men's Casual",219.040000,"NO","Mobile",21903.600000,1.000000,"Anastasia Beverly Hills",1.000000,282.450000,60.260000,"Mobile",0.900000
34756.000000,"F","Men's Casual",152.700000,"YES","Mobile",15270.400000,11.000000,"Save 20% Career Suits",1.000000,374.320000,53.800000,"Mobile",0.975309
34809.000000,"F","Men's Career",327.940000,"NO","Email",32794.100000,5.000000,"Johnston and Murphy",1.000000,294.350000,77.770000,"Email",0.954545
35197.000000,"M","Men's Career",403.400000,"NO","Email",40339.800000,6.000000,"Lancome Gift with Purchase",1.000000,433.370000,80.650000,"Email",0.964286
35262.000000,"M","Women's Career",262.510000,"YES","Direct Mail",26251.200000,1.000000,"Anastasia Beverly Hills",1.000000,324.410000,50.120000,"Direct Mail",0.931034
35519.000000,"M","Women's Shoes",302.370000,"YES","Mobile",30237.100000,6.000000,"Lancome Gift with Purchase",1.000000,286.720000,85.940000,"Mobile",0.920000
35561.000000,"M","Men's Career",344.240000,"YES","Email",34423.600000,6.000000,"Lancome Gift with Purchase",1.000000,444.670000,52.060000,"Email",0.857143
35707.000000,"M","Women's Shoes",165.350000,"NO","Email",16534.800000,9.000000,"Save 10% with store pickup",1.000000,433.580000,54.700000,"Email",0.904762
35904.000000,"F","Men's Career",380.610000,"NO","Direct Mail",38060.800000,1.000000,"Anastasia Beverly Hills",1.000000,346.400000,88.750000,"Direct Mail",0.777778
35979.000000,"M","Women's Shoes",277.470000,"NO","Mobile",27747.000000,10.000000,"Womens Sweater Sale",1.000000,403.070000,91.030000,"Mobile",0.920000
36040.000000,"M","Women's Shoes",373.030000,"NO","Email",37303.200000,6.000000,"Lancome Gift with Purchase",1.000000,339.030000,61.530000,"Email",0.833333
36190.000000,"M","Women's Sportwear",284.130000,"YES","Direct Mail",28413.200000,4.000000,"Home Closeout",1.000000,488.130000,56.640000,"Direct Mail",0.950000
36191.000000,"F","Men's Casual",464.280000,"NO","Direct Mail",46427.500000,1.000000,"Anastasia Beverly Hills",1.000000,306.280000,48.200000,"Direct Mail",0.935484
36278.000000,"M","Women's Shoes",430.070000,"NO","Email",43006.600000,2.000000,"Discount of Womens Active Shoes",1.000000,466.390000,96.890000,"Email",0.947368
36364.000000,"F","Women's Shoes",197.260000,"YES","Mobile",19725.600000,5.000000,"Johnston and Murphy",1.000000,484.420000,51.700000,"Mobile",0.846154
36405.000000,"F","Home goods",348.220000,"YES","Direct Mail",34822.200000,2.000000,"Discount of Womens Active Shoes",1.000000,389.190000,53.010000,"Direct Mail",0.894737
36631.000000,"M","Men's Sportswear",270.520000,"YES","Email",27051.500000,11.000000,"Save 20% Career Suits",1.000000,566.650000,84.000000,"Email",0.857143
36857.000000,"M","Women's Career",461.330000,"YES","Email",46132.600000,2.000000,"Discount of Womens Active Shoes",1.000000,331.630000,53.570000,"Email",0.947368
36863.000000,"F","Men's Career",394.700000,"YES","Mobile",39470.100000,3.000000,"Dress sale - 30 percent off",1.000000,123.160000,79.030000,"Mobile",0.964912
36927.000000,"M","Home goods",201.810000,"NO","Direct Mail",20181.200000,4.000000,"Home Closeout",1.000000,317.560000,103.590000,"Direct Mail",0.894737
36951.000000,"F","Men's Casual",129.530000,"YES","Direct Mail",12953.100000,7.000000,"Shoe and Handbag sale",1.000000,388.050000,65.790000,"Direct Mail",0.916667
37098.000000,"F","Men's Casual",266.380000,"YES","Mobile",26637.800000,1.000000,"Anastasia Beverly Hills",1.000000,285.440000,77.800000,"Mobile",0.928571
37114.000000,"M","Women's Sportwear",480.400000,"NO","Email",48039.600000,4.000000,"Home Closeout",1.000000,382.560000,53.880000,"Email",0.931034
37166.000000,"F","Women's Career",164.840000,"NO","Mobile",16483.500000,1.000000,"Anastasia Beverly Hills",1.000000,476.600000,64.170000,"Mobile",0.975309
37305.000000,"M","Women's Career",339.610000,"NO","Mobile",33960.700000,11.000000,"Save 20% Career Suits",1.000000,478.830000,58.340000,"Mobile",0.928571
37366.000000,"M","Men's Career",432.530000,"NO","Email",43252.800000,1.000000,"Anastasia Beverly Hills",1.000000,353.160000,80.380000,"Email",0.947368
37523.000000,"F","Home goods",276.710000,"NO","Mobile",27671.300000,1.000000,"Anastasia Beverly Hills",1.000000,380.320000,65.430000,"Mobile",0.928571
37567.000000,"M","Women's Shoes",417.780000,"NO","Mobile",41777.800000,2.000000,"Discount of Womens Active Shoes",1.000000,281.670000,27.430000,"Mobile",0.966102
37571.000000,"M","Men's Sportswear",180.640000,"NO","Email",18064.200000,2.000000,"Discount of Womens Active Shoes",1.000000,482.710000,32.110000,"Email",0.900000
37784.000000,"M","Home goods",490.630000,"YES","Mobile",49063.100000,5.000000,"Johnston and Murphy",1.000000,439.920000,40.310000,"Mobile",0.941176
37917.000000,"F","Women's Shoes",322.320000,"NO","Direct Mail",32231.800000,2.000000,"Discount of Womens Active Shoes",1.000000,330.570000,37.700000,"Direct Mail",0.900000
37917.000000,"F","Women's Sportwear",229.290000,"NO","Email",22928.800000,1.000000,"Anastasia Beverly Hills",1.000000,384.980000,76.260000,"Email",0.900000
37939.000000,"M","Men's Sportswear",497.320000,"YES","Mobile",49731.600000,1.000000,"Anastasia Beverly Hills",1.000000,391.040000,56.000000,"Mobile",0.818182
38014.000000,"F","Men's Casual",233.310000,"NO","Direct Mail",23331.000000,2.000000,"Discount of Womens Active Shoes",1.000000,527.660000,86.390000,"Direct Mail",0.900000
38055.000000,"F","Men's Sportswear",144.500000,"YES","Mobile",14449.700000,1.000000,"Anastasia Beverly Hills",1.000000,413.740000,84.890000,"Mobile",0.975309
