ID,Gender,Status,Children,Est Income,Car Owner,Age,International,Local,Paymethod,LocalBilltype,LongDistanceBilltype,Usage,RatePlan,CHURN,LongDistance,Dropped,IncomeGroup,CallerType
339,"F","S",0,92564.100000,"Y",49.133333,0.000000,51.680000,"Auto","FreeLocal","Standard",74.860000,3,"F",23.170000,0,"Income_Group_4","Domestic"
341,"M","S",0,86448.200000,"Y",38.133333,3.140000,82.190000,"CC","Budget","Intnl_discount",90.250000,2,"F",4.910000,0,"Income_Group_4","Both"
343,"F","M",2,48322.500000,"Y",49.333333,0.000000,43.600000,"CC","FreeLocal","Standard",50.290000,1,"F",6.690000,0,"Income_Group_3","Domestic"
346,"F","M",2,81913.800000,"Y",49.660000,0.000000,46.330000,"CC","FreeLocal","Standard",53.030000,1,"F",6.700000,0,"Income_Group_4","Domestic"
349,"F","S",0,919.930000,"N",38.260000,0.000000,93.420000,"CH","Budget","Standard",120.710000,3,"T",27.280000,0,"Income_Group_1","Domestic"
350,"F","M",2,69486.800000,"N",30.946667,0.000000,9.390000,"CC","Budget","Standard",17.110000,1,"F",7.720000,1,"Income_Group_3","Domestic"
351,"F","M",2,24482.800000,"N",33.533333,0.000000,2.000000,"CH","Budget","Intnl_discount",2.000000,4,"F",0.000000,1,"Income_Group_2","Domestic"
353,"F","M",0,14573.600000,"N",64.606667,0.000000,236.970000,"CC","Budget","Standard",263.580000,4,"F",26.610000,0,"Income_Group_1","Domestic"
354,"F","M",2,92103.800000,"N",52.153333,0.000000,7.430000,"CC","Budget","Standard",14.860000,3,"F",7.420000,0,"Income_Group_4","Domestic"
355,"F","S",2,8392.140000,"Y",36.680000,7.330000,54.800000,"CH","Budget","Intnl_discount",87.160000,3,"T",25.030000,0,"Income_Group_1","Both"
356,"F","S",0,17138.200000,"N",63.786667,0.000000,84.670000,"CC","FreeLocal","Intnl_discount",104.690000,3,"T",20.010000,0,"Income_Group_1","Domestic"
358,"F","M",2,47010.100000,"N",57.406667,0.000000,164.760000,"CC","Budget","Intnl_discount",167.310000,1,"F",2.540000,0,"Income_Group_2","Domestic"
360,"F","S",1,67239.400000,"N",44.433333,0.000000,53.810000,"Auto","FreeLocal","Intnl_discount",66.700000,2,"F",12.890000,0,"Income_Group_3","Domestic"
361,"M","M",1,69406.700000,"Y",30.000000,7.210000,128.100000,"CC","FreeLocal","Standard",142.230000,2,"F",6.900000,1,"Income_Group_3","Both"
363,"F","M",2,83259.300000,"N",50.880000,0.000000,4.460000,"CC","Budget","Standard",4.460000,4,"F",0.000000,0,"Income_Group_4","Domestic"
365,"M","S",2,60095.200000,"Y",23.313333,0.000000,116.140000,"Auto","Budget","Standard",117.850000,2,"F",1.710000,0,"Income_Group_3","Domestic"
370,"F","M",2,2185.600000,"N",52.513333,0.000000,20.950000,"CH","Budget","Standard",28.070000,1,"F",7.120000,1,"Income_Group_1","Domestic"
372,"M","M",1,76511.300000,"N",62.080000,3.460000,17.370000,"CC","FreeLocal","Standard",42.520000,2,"T",21.680000,0,"Income_Group_4","Both"
374,"F","M",1,6946.070000,"N",23.000000,0.000000,8.840000,"CH","FreeLocal","Standard",34.610000,2,"T",25.770000,1,"Income_Group_1","Domestic"
375,"F","M",2,11234.700000,"Y",49.046667,0.000000,112.720000,"CC","Budget","Standard",113.420000,3,"F",0.690000,1,"Income_Group_1","Domestic"
377,"F","M",2,36660.900000,"Y",39.960000,0.000000,3.360000,"CH","Budget","Intnl_discount",3.360000,1,"F",0.000000,9,"Income_Group_2","Domestic"
379,"F","M",2,68462.800000,"N",34.400000,5.930000,60.510000,"CC","FreeLocal","Standard",90.840000,2,"F",24.390000,1,"Income_Group_3","Both"
382,"F","M",2,72841.300000,"N",47.020000,0.000000,72.160000,"CC","Budget","Standard",82.530000,1,"F",10.360000,2,"Income_Group_4","Domestic"
383,"F","M",2,63670.800000,"Y",46.146667,0.000000,51.470000,"Auto","FreeLocal","Standard",78.870000,2,"F",27.390000,1,"Income_Group_3","Domestic"
384,"M","S",0,83287.000000,"N",45.486667,5.240000,35.730000,"CC","Budget","Standard",70.700000,2,"T",29.730000,0,"Income_Group_4","Both"
385,"F","S",1,66000.000000,"Y",45.486667,0.000000,100.080000,"Auto","Budget","Standard",120.530000,1,"F",20.440000,0,"Income_Group_3","Domestic"
386,"M","M",0,12387.600000,"N",56.173333,0.000000,65.930000,"Auto","FreeLocal","Standard",93.850000,2,"F",7.000000,0,"Income_Group_1","Domestic"
388,"F","M",1,82931.300000,"N",64.640000,0.000000,118.000000,"Auto","FreeLocal","Standard",137.250000,2,"F",19.240000,0,"Income_Group_4","Domestic"
389,"F","M",2,57483.900000,"N",44.026667,0.000000,27.290000,"CH","Budget","Standard",44.300000,2,"F",17.010000,0,"Income_Group_3","Domestic"
391,"F","S",2,21274.000000,"N",45.526667,0.000000,32.430000,"Auto","FreeLocal","Standard",43.310000,2,"T",10.870000,0,"Income_Group_1","Domestic"
392,"F","M",2,28267.000000,"N",30.093333,0.000000,192.530000,"CC","FreeLocal","Standard",214.410000,2,"F",21.870000,0,"Income_Group_2","Domestic"
394,"F","M",2,36725.100000,"N",55.793333,9.220000,77.000000,"CH","Budget","Standard",94.880000,2,"F",8.650000,0,"Income_Group_2","Both"
398,"M","S",1,94188.300000,"N",57.546667,0.860000,19.780000,"CC","Budget","Standard",41.510000,2,"T",20.860000,0,"Income_Group_4","Both"
401,"F","M",2,91861.000000,"Y",41.980000,0.000000,6.740000,"CC","Budget","Standard",22.060000,3,"F",15.320000,0,"Income_Group_4","Domestic"
404,"F","S",1,12374.900000,"Y",33.493333,0.000000,106.100000,"Auto","FreeLocal","Standard",123.590000,3,"T",17.490000,0,"Income_Group_1","Domestic"
405,"F","M",2,69133.900000,"Y",26.833333,0.000000,37.730000,"CH","FreeLocal","Standard",46.320000,2,"F",8.580000,3,"Income_Group_3","Domestic"
407,"F","M",2,84948.000000,"Y",29.446667,0.000000,12.580000,"CH","FreeLocal","Intnl_discount",23.730000,3,"F",11.140000,2,"Income_Group_4","Domestic"
408,"F","M",2,30998.800000,"N",40.960000,0.000000,50.500000,"Auto","Budget","Standard",52.910000,2,"F",2.400000,5,"Income_Group_2","Domestic"
410,"M","S",0,15924.200000,"N",14.460000,0.000000,1.460000,"CH","FreeLocal","Standard",1.460000,2,"F",0.000000,0,"Income_Group_1","Domestic"
414,"M","M",2,21416.500000,"N",35.653333,9.170000,8.530000,"CC","FreeLocal","Intnl_discount",27.610000,1,"F",9.900000,0,"Income_Group_1","Both"
418,"M","M",2,78554.200000,"N",16.700000,7.260000,23.030000,"Auto","Budget","Standard",35.880000,3,"F",5.590000,0,"Income_Group_4","Both"
419,"M","S",1,3960.500000,"N",14.693333,0.000000,66.350000,"Auto","FreeLocal","Standard",96.130000,2,"T",29.780000,2,"Income_Group_1","Domestic"
421,"M","M",0,60101.100000,"Y",63.766667,6.110000,124.140000,"CH","FreeLocal","Standard",157.960000,4,"T",27.700000,8,"Income_Group_3","Both"
422,"F","M",2,38215.900000,"N",30.886667,0.000000,0.970000,"Auto","Budget","Standard",0.970000,2,"F",0.000000,1,"Income_Group_2","Domestic"
423,"F","M",1,13829.400000,"N",22.000000,0.000000,160.420000,"CC","FreeLocal","Standard",176.610000,1,"T",28.000000,1,"Income_Group_1","Domestic"
424,"F","M",2,49745.300000,"N",47.966667,0.000000,24.440000,"CH","Budget","Intnl_discount",27.280000,3,"F",2.840000,1,"Income_Group_3","Domestic"
426,"F","M",2,88427.000000,"N",13.860000,4.160000,43.340000,"CC","Budget","Standard",69.970000,3,"F",22.460000,2,"Income_Group_4","Both"
427,"F","M",2,98003.700000,"Y",26.273333,0.000000,83.390000,"CC","FreeLocal","Intnl_discount",84.420000,1,"F",1.030000,1,"Income_Group_5","Domestic"
428,"M","S",0,89142.700000,"N",33.000000,8.130000,5.010000,"CC","Budget","Intnl_discount",16.910000,2,"F",3.760000,1,"Income_Group_4","Both"
429,"F","S",0,74530.800000,"N",63.086667,0.490000,106.500000,"Auto","FreeLocal","Intnl_discount",127.890000,2,"F",20.890000,8,"Income_Group_4","Both"
431,"F","S",0,35000.000000,"N",23.000000,0.000000,262.910000,"CC","Budget","Standard",265.780000,3,"T",30.000000,1,"Income_Group_2","Domestic"
436,"F","M",2,76289.200000,"N",48.206667,0.000000,82.430000,"CC","Budget","Intnl_discount",104.630000,2,"F",22.200000,2,"Income_Group_4","Domestic"
438,"M","M",1,66931.900000,"N",63.933333,0.390000,5.350000,"CC","Budget","Standard",17.460000,4,"T",11.720000,1,"Income_Group_3","Both"
439,"F","D",1,9309.570000,"Y",24.000000,0.000000,99.730000,"CC","FreeLocal","Standard",108.300000,2,"T",40.000000,3,"Income_Group_1","Domestic"
440,"F","M",1,14085.500000,"N",23.000000,0.000000,26.780000,"Auto","FreeLocal","Intnl_discount",48.080000,1,"T",26.000000,2,"Income_Group_1","Domestic"
441,"F","S",0,32962.600000,"N",19.000000,0.000000,154.770000,"CC","Budget","Intnl_discount",168.280000,2,"T",27.000000,5,"Income_Group_2","Domestic"
442,"F","S",0,40000.000000,"N",20.000000,0.000000,61.440000,"CC","Budget","Standard",65.790000,2,"T",26.000000,0,"Income_Group_2","Domestic"
443,"F","S",2,33330.000000,"N",21.000000,0.000000,35.730000,"Auto","Budget","Standard",41.780000,3,"T",33.000000,0,"Income_Group_2","Domestic"
444,"F","S",1,32098.000000,"N",22.000000,0.000000,9.510000,"Auto","Budget","Intnl_discount",23.520000,1,"T",33.000000,0,"Income_Group_2","Domestic"
445,"F","S",2,30090.000000,"N",24.000000,2.220000,38.180000,"CC","FreeLocal","Standard",62.950000,1,"T",37.000000,2,"Income_Group_2","Both"
446,"F","S",1,40120.000000,"N",24.000000,0.000000,106.300000,"CC","Budget","Standard",134.750000,4,"T",28.450000,6,"Income_Group_2","Domestic"
450,"F","M",2,90271.600000,"N",44.926667,0.000000,96.430000,"CC","FreeLocal","Standard",110.400000,4,"F",13.960000,1,"Income_Group_4","Domestic"
455,"F","M",2,64816.600000,"Y",31.126667,0.000000,6.870000,"CC","Budget","Standard",27.870000,2,"F",21.000000,1,"Income_Group_3","Domestic"
456,"F","M",2,98217.100000,"N",44.980000,0.000000,13.240000,"CC","FreeLocal","Standard",42.740000,1,"F",29.490000,1,"Income_Group_5","Domestic"
458,"F","S",1,2929.130000,"N",53.506667,0.000000,88.230000,"CH","Budget","Intnl_discount",102.230000,1,"T",14.000000,2,"Income_Group_1","Domestic"
460,"F","M",2,41876.600000,"Y",44.093333,0.000000,132.650000,"CC","FreeLocal","Standard",139.440000,3,"F",6.780000,1,"Income_Group_2","Domestic"
461,"M","M",0,96223.400000,"Y",64.760000,0.630000,5.730000,"CC","FreeLocal","Standard",18.180000,1,"T",11.810000,1,"Income_Group_5","Both"
462,"F","S",0,15989.300000,"N",61.693333,0.000000,25.490000,"CC","Budget","Intnl_discount",29.170000,4,"T",3.670000,9,"Income_Group_1","Domestic"
463,"M","M",0,69168.400000,"Y",62.426667,6.010000,214.730000,"CC","Budget","Standard",234.910000,2,"T",14.160000,1,"Income_Group_3","Both"
464,"M","M",1,92148.500000,"Y",33.000000,0.000000,100.900000,"CC","Budget","Intnl_discount",113.680000,2,"F",3.000000,2,"Income_Group_4","Domestic"
465,"M","M",0,96681.000000,"Y",19.760000,7.660000,40.920000,"CC","Budget","Standard",73.760000,2,"F",7.000000,1,"Income_Group_5","Both"
466,"M","S",0,62705.900000,"Y",32.000000,0.000000,6.810000,"CC","FreeLocal","Intnl_discount",33.440000,2,"F",8.000000,0,"Income_Group_3","Domestic"
467,"M","S",0,80221.200000,"N",29.026667,0.000000,49.560000,"Auto","FreeLocal","Standard",50.480000,2,"F",9.000000,0,"Income_Group_4","Domestic"
468,"M","S",0,84479.200000,"N",30.000000,0.000000,43.010000,"CC","FreeLocal","Standard",56.230000,2,"F",7.000000,0,"Income_Group_4","Domestic"
469,"F","M",2,64977.400000,"N",38.193333,0.000000,17.660000,"CC","FreeLocal","Standard",45.770000,2,"F",28.110000,0,"Income_Group_3","Domestic"
470,"F","M",0,77994.000000,"N",50.553333,0.000000,89.620000,"CH","FreeLocal","Standard",102.020000,1,"T",12.400000,0,"Income_Group_4","Domestic"
471,"M","M",2,90103.700000,"N",34.946667,8.870000,45.340000,"CC","Budget","Intnl_discount",66.450000,3,"F",12.230000,0,"Income_Group_4","Both"
472,"F","M",0,59008.400000,"Y",30.180000,0.000000,18.730000,"CC","Budget","Standard",31.590000,1,"T",12.860000,0,"Income_Group_3","Domestic"
473,"M","M",2,5265.350000,"N",52.873333,5.300000,23.460000,"Auto","Budget","Intnl_discount",31.100000,3,"F",2.330000,0,"Income_Group_1","Both"
474,"M","S",1,84978.100000,"N",21.640000,7.680000,76.070000,"CH","FreeLocal","Intnl_discount",88.790000,1,"T",5.030000,0,"Income_Group_4","Both"
475,"F","M",2,36647.900000,"N",49.986667,0.000000,85.960000,"CC","Budget","Intnl_discount",107.380000,3,"F",21.410000,0,"Income_Group_2","Domestic"
476,"F","S",0,64319.200000,"N",41.226667,0.000000,37.150000,"CH","Budget","Intnl_discount",40.160000,1,"T",3.010000,0,"Income_Group_3","Domestic"
477,"F","S",1,73338.000000,"N",48.246667,0.000000,9.010000,"Auto","Budget","Intnl_discount",29.930000,3,"F",20.920000,0,"Income_Group_4","Domestic"
478,"F","S",0,433.740000,"N",60.746667,0.000000,40.910000,"CC","FreeLocal","Standard",44.220000,1,"T",3.300000,1,"Income_Group_1","Domestic"
479,"F","M",2,16962.200000,"N",45.360000,0.000000,8.960000,"CC","Budget","Standard",27.570000,2,"F",18.600000,0,"Income_Group_1","Domestic"
481,"M","M",2,10708.300000,"N",26.026667,4.850000,117.260000,"CH","Budget","Intnl_discount",142.950000,3,"F",20.830000,0,"Income_Group_1","Both"
484,"F","M",0,2031.610000,"N",20.300000,0.000000,87.400000,"CC","Budget","Standard",109.040000,2,"T",21.640000,0,"Income_Group_1","Domestic"
488,"F","S",2,16938.500000,"N",55.000000,0.000000,8.760000,"CH","FreeLocal","Standard",22.110000,2,"F",13.350000,0,"Income_Group_1","Domestic"
491,"F","M",0,55221.000000,"N",42.000000,0.000000,15.200000,"CC","FreeLocal","Standard",15.690000,3,"F",0.490000,0,"Income_Group_3","Domestic"
492,"F","M",1,8073.110000,"N",43.000000,0.000000,60.350000,"Auto","FreeLocal","Standard",89.050000,2,"F",28.700000,0,"Income_Group_1","Domestic"
493,"M","M",1,95448.600000,"Y",53.680000,0.000000,5.210000,"CH","Budget","Standard",29.460000,3,"F",24.240000,0,"Income_Group_4","Domestic"
494,"M","S",1,24141.500000,"Y",17.006667,0.000000,97.050000,"CC","FreeLocal","Standard",125.870000,4,"T",28.820000,0,"Income_Group_2","Domestic"
495,"M","S",2,63152.600000,"Y",63.173333,0.000000,40.070000,"CC","Budget","Intnl_discount",70.010000,1,"F",29.930000,0,"Income_Group_3","Domestic"
497,"M","S",2,72084.700000,"N",55.640000,0.000000,9.020000,"CC","Budget","Intnl_discount",38.130000,1,"F",29.110000,0,"Income_Group_4","Domestic"
498,"F","S",0,42760.500000,"N",46.000000,0.000000,40.230000,"CC","Budget","Standard",53.700000,3,"F",13.470000,0,"Income_Group_2","Domestic"
499,"F","S",1,49072.000000,"N",47.000000,0.000000,10.740000,"Auto","Budget","Intnl_discount",34.250000,2,"F",23.500000,1,"Income_Group_3","Domestic"
500,"F","M",0,27371.800000,"Y",48.000000,0.000000,126.550000,"CC","FreeLocal","Standard",142.700000,4,"F",16.140000,1,"Income_Group_2","Domestic"
504,"M","M",1,71472.900000,"N",41.913333,0.000000,114.200000,"CH","Budget","Standard",130.220000,3,"T",16.020000,8,"Income_Group_3","Domestic"
505,"F","M",0,95405.700000,"N",42.000000,0.000000,6.210000,"CC","Budget","Standard",13.960000,4,"F",7.740000,1,"Income_Group_4","Domestic"
506,"F","S",0,95786.800000,"Y",43.000000,0.000000,87.460000,"CC","Budget","Standard",108.790000,4,"F",21.330000,2,"Income_Group_4","Domestic"
508,"M","S",0,90321.600000,"N",30.000000,0.000000,11.520000,"Auto","FreeLocal","Intnl_discount",12.390000,2,"F",0.870000,1,"Income_Group_4","Domestic"
509,"M","S",0,90478.600000,"N",54.553333,0.000000,136.470000,"CC","FreeLocal","Standard",154.490000,2,"T",18.020000,0,"Income_Group_4","Domestic"
510,"F","M",2,56187.000000,"N",42.000000,0.000000,13.740000,"CH","Budget","Standard",21.830000,2,"F",8.090000,0,"Income_Group_3","Domestic"
513,"F","S",1,37000.000000,"N",24.393333,0.000000,206.080000,"CC","Budget","Intnl_discount",229.640000,2,"T",23.560000,0,"Income_Group_2","Domestic"
518,"M","M",2,29616.000000,"N",49.426667,0.000000,45.500000,"CH","FreeLocal","Standard",75.290000,1,"F",29.780000,0,"Income_Group_2","Domestic"
520,"M","M",0,19732.800000,"N",50.673333,0.000000,22.440000,"CC","FreeLocal","Standard",47.250000,2,"F",24.810000,0,"Income_Group_1","Domestic"
523,"M","S",2,96.330000,"N",56.473333,0.000000,32.880000,"CC","Budget","Standard",59.010000,4,"F",26.130000,1,"Income_Group_1","Domestic"
526,"F","M",2,52004.800000,"N",25.140000,0.000000,23.110000,"CH","Budget","Intnl_discount",28.140000,1,"F",5.030000,0,"Income_Group_3","Domestic"
529,"M","M",2,53010.800000,"N",18.840000,0.000000,46.420000,"CC","FreeLocal","Standard",58.870000,1,"F",12.450000,4,"Income_Group_3","Domestic"
530,"M","M",0,75004.500000,"N",64.800000,0.000000,32.190000,"CC","Budget","Intnl_discount",58.720000,2,"F",26.520000,0,"Income_Group_4","Domestic"
533,"M","M",0,19749.300000,"N",60.366667,0.000000,13.940000,"CC","Budget","Standard",34.170000,1,"F",20.220000,0,"Income_Group_1","Domestic"
534,"M","S",1,57626.900000,"Y",43.906667,0.000000,38.960000,"CC","Budget","Standard",48.350000,3,"F",9.380000,0,"Income_Group_3","Domestic"
535,"M","M",2,20078.000000,"N",32.846667,0.000000,6.330000,"CC","Budget","Intnl_discount",15.980000,4,"F",9.650000,3,"Income_Group_1","Domestic"
536,"F","M",2,47902.000000,"N",26.033333,4.940000,49.920000,"Auto","FreeLocal","Standard",72.310000,4,"F",17.440000,3,"Income_Group_2","Both"
541,"M","M",1,7545.960000,"Y",16.753333,0.000000,178.360000,"CC","Budget","Standard",200.750000,3,"T",22.390000,5,"Income_Group_1","Domestic"
547,"F","S",0,78851.300000,"N",48.373333,0.000000,28.660000,"CC","FreeLocal","Standard",29.040000,4,"T",0.370000,0,"Income_Group_4","Domestic"
548,"F","S",1,17540.700000,"Y",62.786667,0.570000,13.450000,"Auto","Budget","Standard",36.200000,1,"T",22.170000,0,"Income_Group_1","Both"
549,"F","M",0,83891.900000,"Y",61.020000,0.000000,45.470000,"CH","Budget","Standard",74.400000,4,"T",28.920000,0,"Income_Group_4","Domestic"
550,"F","M",2,28220.800000,"N",38.766667,0.000000,12.460000,"CC","FreeLocal","Standard",38.950000,4,"T",26.490000,2,"Income_Group_2","Domestic"
552,"F","S",0,28589.100000,"N",15.600000,0.000000,87.090000,"CC","FreeLocal","Standard",100.280000,4,"T",13.190000,6,"Income_Group_2","Domestic"
554,"F","M",2,5237.630000,"N",48.753333,8.050000,56.640000,"CC","Budget","Standard",78.020000,1,"F",13.320000,1,"Income_Group_1","Both"
557,"M","S",2,89459.900000,"N",53.280000,1.610000,22.900000,"CC","FreeLocal","Standard",36.050000,3,"T",11.540000,1,"Income_Group_4","Both"
560,"F","S",1,13576.500000,"N",39.426667,0.000000,25.660000,"CC","Budget","Standard",40.490000,4,"T",14.830000,1,"Income_Group_1","Domestic"
561,"F","S",0,81710.900000,"N",58.540000,0.000000,15.460000,"CC","FreeLocal","Standard",36.420000,4,"F",20.950000,3,"Income_Group_4","Domestic"
564,"F","M",2,67388.000000,"N",53.120000,0.500000,91.040000,"CC","Budget","Standard",96.330000,3,"T",4.790000,2,"Income_Group_3","Both"
566,"F","M",2,84166.100000,"N",54.013333,0.000000,11.740000,"CC","Budget","Standard",15.020000,1,"T",3.280000,9,"Income_Group_4","Domestic"
572,"F","S",1,7737.940000,"N",42.666667,0.000000,50.840000,"CC","FreeLocal","Standard",61.900000,2,"T",11.050000,1,"Income_Group_1","Domestic"
573,"M","S",2,100020.000000,"N",48.000000,0.000000,293.240000,"CH","Budget","Standard",314.620000,4,"T",21.370000,2,"Income_Group_5","Domestic"
574,"F","M",2,45287.600000,"Y",29.026667,0.000000,2.970000,"CC","Budget","Standard",2.970000,3,"F",0.000000,1,"Income_Group_2","Domestic"
575,"F","M",2,59613.100000,"N",34.320000,0.000000,163.410000,"CC","Budget","Intnl_discount",175.780000,2,"T",12.370000,3,"Income_Group_3","Domestic"
577,"F","S",1,16326.700000,"N",50.613333,0.000000,1.340000,"CC","FreeLocal","Intnl_discount",1.340000,2,"T",0.000000,2,"Income_Group_1","Domestic"
580,"F","S",2,9559.780000,"N",51.380000,0.000000,59.590000,"CC","FreeLocal","Standard",77.910000,3,"T",18.310000,5,"Income_Group_1","Domestic"
583,"F","M",2,42031.800000,"N",50.753333,0.000000,39.330000,"CH","Budget","Intnl_discount",59.780000,3,"F",20.450000,0,"Income_Group_2","Domestic"
585,"F","M",2,83284.100000,"Y",28.420000,0.000000,9.040000,"Auto","FreeLocal","Intnl_discount",35.960000,3,"F",26.910000,0,"Income_Group_4","Domestic"
586,"M","M",1,39229.100000,"N",26.260000,4.740000,13.530000,"CC","Budget","Intnl_discount",47.100000,4,"F",28.820000,0,"Income_Group_2","Both"
587,"F","D",1,68427.400000,"N",42.393333,0.000000,50.050000,"Auto","FreeLocal","Standard",73.810000,4,"F",23.760000,2,"Income_Group_3","Domestic"
589,"M","S",0,3601.710000,"N",49.266667,4.190000,111.840000,"Auto","Budget","Intnl_discount",125.600000,1,"F",9.570000,6,"Income_Group_1","Both"
591,"F","S",0,98716.300000,"N",55.660000,8.230000,13.920000,"CC","FreeLocal","Standard",43.130000,4,"T",20.970000,1,"Income_Group_5","Both"
592,"F","S",2,66182.700000,"Y",62.480000,0.000000,47.170000,"Auto","Budget","Standard",58.870000,2,"F",11.700000,1,"Income_Group_3","Domestic"
593,"F","S",2,84789.300000,"N",50.433333,8.800000,10.450000,"CH","FreeLocal","Standard",33.470000,4,"T",14.220000,1,"Income_Group_4","Both"
595,"F","M",2,35976.500000,"Y",48.853333,0.000000,31.780000,"Auto","FreeLocal","Intnl_discount",50.630000,4,"T",18.850000,2,"Income_Group_2","Domestic"
