Customer ID,Gender,Affinity,Annual Spend,Loyalty Program Member,Response Channel,CLV,Offer,Offername,response,Revenue,CostToServe,$S-Offername-1,$SC-Offername-1,$S-Offername-2,$SC-Offername-2,$S-Offername-3,$SC-Offername-3
20386.000000,"F","Women's Sportwear",398.300000,"YES","Direct Mail",39829.600000,3.000000,"Dress sale - 30 percent off",1.000000,487.970000,90.560000,"Home Closeout",0.391773,"Johnston and Murphy",0.301236,"Anastasia Beverly Hills",0.273279
20521.000000,"M","Men's Sportswear",463.000000,"NO","Email",46300.000000,1.000000,"Anastasia Beverly Hills",1.000000,382.230000,72.680000,"Home Closeout",0.534397,"Anastasia Beverly Hills",0.394751,"Free shipping on orders over $49",0.317127
20556.000000,"M","Women's Shoes",204.100000,"NO","Mobile",20410.400000,1.000000,"Anastasia Beverly Hills",1.000000,407.410000,74.050000,"Home Closeout",0.443680,"Discount of Womens Active Shoes",0.344923,"Lancome Gift with Purchase",0.340089
20844.000000,"F","Home goods",243.930000,"YES","Email",24392.700000,5.000000,"Johnston and Murphy",1.000000,493.790000,63.400000,"Johnston and Murphy",0.359576,"Womens Sweater Sale",0.320849,"Dress sale - 30 percent off",0.314202
20849.000000,"F","Men's Casual",449.830000,"NO","Email",44982.500000,3.000000,"Dress sale - 30 percent off",1.000000,232.040000,67.360000,"Anastasia Beverly Hills",0.369532,"Free shipping on orders over $49",0.337548,"Home Closeout",0.313450
20991.000000,"M","Women's Shoes",375.080000,"YES","Mobile",37507.600000,4.000000,"Home Closeout",1.000000,454.590000,84.970000,"Home Closeout",0.421634,"Anastasia Beverly Hills",0.293404,"Dress sale - 30 percent off",0.277036
21187.000000,"F","Men's Sportswear",205.740000,"YES","Direct Mail",20574.400000,2.000000,"Discount of Womens Active Shoes",1.000000,230.250000,97.820000,"Home Closeout",0.476069,"Discount of Womens Active Shoes",0.378882,"Johnston and Murphy",0.257644
21347.000000,"F","Home goods",430.070000,"YES","Direct Mail",43007.000000,5.000000,"Johnston and Murphy",1.000000,283.660000,74.520000,"Home Closeout",0.421827,"Free shipping on orders over $49",0.355005,"Discount of Womens Active Shoes",0.298153
21543.000000,"F","Home goods",139.180000,"NO","Direct Mail",13917.600000,4.000000,"Home Closeout",1.000000,423.440000,71.040000,"Home Closeout",0.417407,"Lancome Gift with Purchase",0.318288,"Discount of Womens Active Shoes",0.299667
21787.000000,"M","Men's Career",195.370000,"NO","Email",19536.900000,4.000000,"Home Closeout",1.000000,223.810000,77.120000,"Home Closeout",0.400936,"Lancome Gift with Purchase",0.369274,"Anastasia Beverly Hills",0.313226
21814.000000,"M","Men's Career",223.740000,"NO","Mobile",22374.100000,4.000000,"Home Closeout",1.000000,444.580000,41.720000,"Johnston and Murphy",0.379412,"Anastasia Beverly Hills",0.361145,"Home Closeout",0.341415
21875.000000,"F","Women's Shoes",107.270000,"NO","Email",10726.700000,1.000000,"Anastasia Beverly Hills",1.000000,437.930000,60.720000,"Discount of Womens Active Shoes",0.361930,"Anastasia Beverly Hills",0.333420,"Home Closeout",0.330307
22316.000000,"F","Women's Career",297.580000,"YES","Email",29757.900000,4.000000,"Home Closeout",1.000000,240.870000,97.920000,"Home Closeout",0.324730,"Shoe and Handbag sale",0.282713,"Anastasia Beverly Hills",0.266657
23037.000000,"F","Men's Sportswear",460.160000,"YES","Email",46015.700000,1.000000,"Anastasia Beverly Hills",1.000000,494.910000,65.300000,"Home Closeout",0.412082,"Free shipping on orders over $49",0.375331,"Anastasia Beverly Hills",0.281195
23380.000000,"M","Women's Shoes",364.900000,"NO","Direct Mail",36490.300000,10.000000,"Womens Sweater Sale",1.000000,483.580000,71.780000,"Home Closeout",0.450983,"Anastasia Beverly Hills",0.335973,"Free shipping on orders over $49",0.282126
23419.000000,"F","Women's Shoes",156.200000,"NO","Email",15620.100000,4.000000,"Home Closeout",1.000000,306.420000,67.990000,"Anastasia Beverly Hills",0.522781,"Save 20% Career Suits",0.292653,"Lancome Gift with Purchase",0.250326
23501.000000,"M","Home goods",102.250000,"YES","Email",10225.000000,8.000000,"Free shipping on orders over $49",1.000000,390.320000,67.380000,"Home Closeout",0.478852,"Discount of Womens Active Shoes",0.345135,"Lancome Gift with Purchase",0.324842
23682.000000,"M","Women's Sportwear",297.180000,"YES","Direct Mail",29718.300000,4.000000,"Home Closeout",1.000000,276.870000,45.080000,"Home Closeout",0.674007,"Dress sale - 30 percent off",0.276966,"Johnston and Murphy",0.270963
23718.000000,"M","Men's Casual",378.610000,"YES","Direct Mail",37861.100000,4.000000,"Home Closeout",1.000000,356.560000,98.470000,"Home Closeout",0.363128,"Discount of Womens Active Shoes",0.315171,"Anastasia Beverly Hills",0.269731
23784.000000,"F","Men's Sportswear",257.550000,"YES","Email",25755.100000,3.000000,"Dress sale - 30 percent off",1.000000,261.010000,53.780000,"Dress sale - 30 percent off",0.358354,"Anastasia Beverly Hills",0.299600,"Home Closeout",0.287018
23845.000000,"F","Women's Shoes",124.230000,"YES","Mobile",12422.700000,3.000000,"Dress sale - 30 percent off",1.000000,361.130000,48.710000,"Discount of Womens Active Shoes",0.405767,"Home Closeout",0.327109,"Save 20% Career Suits",0.294837
24210.000000,"F","Women's Sportwear",304.340000,"YES","Mobile",30433.500000,4.000000,"Home Closeout",1.000000,387.070000,85.180000,"Discount of Womens Active Shoes",0.324666,"Home Closeout",0.311107,"Free shipping on orders over $49",0.290108
24258.000000,"F","Women's Shoes",348.280000,"YES","Mobile",34828.200000,11.000000,"Save 20% Career Suits",1.000000,396.100000,103.480000,"Discount of Womens Active Shoes",0.343729,"Anastasia Beverly Hills",0.296168,"Free shipping on orders over $49",0.269945
24493.000000,"M","Women's Sportwear",208.680000,"YES","Mobile",20867.500000,1.000000,"Anastasia Beverly Hills",1.000000,175.070000,78.980000,"Lancome Gift with Purchase",0.435135,"Discount of Womens Active Shoes",0.300801,"Home Closeout",0.289047
24534.000000,"F","Women's Sportwear",377.390000,"YES","Mobile",37738.600000,1.000000,"Anastasia Beverly Hills",1.000000,314.780000,67.640000,"Free shipping on orders over $49",0.346834,"Anastasia Beverly Hills",0.316817,"Home Closeout",0.284028
24566.000000,"F","Women's Shoes",394.490000,"YES","Mobile",39448.900000,4.000000,"Home Closeout",1.000000,353.150000,82.910000,"Anastasia Beverly Hills",0.338231,"Johnston and Murphy",0.310035,"Dress sale - 30 percent off",0.290087
24651.000000,"F","Women's Sportwear",321.220000,"NO","Email",32121.600000,4.000000,"Home Closeout",1.000000,342.320000,87.680000,"Free shipping on orders over $49",0.350665,"Home Closeout",0.339138,"Anastasia Beverly Hills",0.283693
24686.000000,"F","Home goods",382.780000,"NO","Mobile",38277.500000,3.000000,"Dress sale - 30 percent off",1.000000,477.110000,62.040000,"Johnston and Murphy",0.366286,"Anastasia Beverly Hills",0.362794,"Home Closeout",0.302349
24864.000000,"F","Women's Career",246.680000,"YES","Email",24667.600000,1.000000,"Anastasia Beverly Hills",1.000000,400.220000,73.310000,"Dress sale - 30 percent off",0.328907,"Shoe and Handbag sale",0.323753,"Anastasia Beverly Hills",0.311113
24874.000000,"F","Men's Career",359.380000,"YES","Email",35938.000000,1.000000,"Anastasia Beverly Hills",1.000000,545.460000,57.430000,"Anastasia Beverly Hills",0.409437,"Dress sale - 30 percent off",0.394212,"Lancome Gift with Purchase",0.299734
25097.000000,"M","Men's Sportswear",200.100000,"NO","Email",20010.200000,4.000000,"Home Closeout",1.000000,330.760000,102.780000,"Home Closeout",0.553209,"Discount of Womens Active Shoes",0.296802,"Anastasia Beverly Hills",0.270115
25180.000000,"M","Women's Shoes",115.300000,"YES","Direct Mail",11529.500000,11.000000,"Save 20% Career Suits",1.000000,661.250000,60.230000,"Save 20% Career Suits",0.400512,"Shoe and Handbag sale",0.216765,"Womens Sweater Sale",0.206660
25256.000000,"M","Women's Career",396.930000,"NO","Mobile",39693.300000,2.000000,"Discount of Womens Active Shoes",1.000000,306.470000,79.100000,"Anastasia Beverly Hills",0.467413,"Home Closeout",0.376660,"Free shipping on orders over $49",0.265525
25311.000000,"M","Men's Casual",475.450000,"YES","Mobile",47545.100000,1.000000,"Anastasia Beverly Hills",1.000000,281.450000,69.220000,"Home Closeout",0.431099,"Johnston and Murphy",0.306468,"Anastasia Beverly Hills",0.300280
25387.000000,"F","Women's Sportwear",114.150000,"YES","Mobile",11415.400000,11.000000,"Save 20% Career Suits",1.000000,531.340000,59.600000,"Home Closeout",0.329800,"Dress sale - 30 percent off",0.325344,"Discount of Womens Active Shoes",0.321559
25405.000000,"M","Men's Casual",364.170000,"NO","Mobile",36416.600000,5.000000,"Johnston and Murphy",1.000000,287.790000,66.020000,"Anastasia Beverly Hills",0.471444,"Home Closeout",0.348282,"Free shipping on orders over $49",0.261512
25524.000000,"M","Men's Sportswear",459.490000,"NO","Mobile",45948.600000,4.000000,"Home Closeout",1.000000,331.840000,53.220000,"Home Closeout",0.557024,"Anastasia Beverly Hills",0.374110,"Free shipping on orders over $49",0.349972
25668.000000,"F","Women's Shoes",219.570000,"YES","Direct Mail",21957.100000,8.000000,"Free shipping on orders over $49",1.000000,333.720000,72.190000,"Discount of Womens Active Shoes",0.388887,"Home Closeout",0.360036,"Lancome Gift with Purchase",0.325616
25765.000000,"F","Men's Sportswear",356.810000,"YES","Direct Mail",35681.400000,8.000000,"Free shipping on orders over $49",1.000000,397.430000,92.560000,"Home Closeout",0.333489,"Discount of Womens Active Shoes",0.323805,"Anastasia Beverly Hills",0.286604
25774.000000,"F","Men's Casual",387.710000,"YES","Email",38771.000000,2.000000,"Discount of Womens Active Shoes",1.000000,513.080000,41.320000,"Shoe and Handbag sale",0.481870,"Dress sale - 30 percent off",0.323660,"Anastasia Beverly Hills",0.313253
26061.000000,"M","Men's Sportswear",470.540000,"NO","Email",47053.700000,1.000000,"Anastasia Beverly Hills",1.000000,263.620000,52.400000,"Home Closeout",0.587234,"Anastasia Beverly Hills",0.374176,"Free shipping on orders over $49",0.361997
26130.000000,"F","Men's Casual",126.210000,"NO","Direct Mail",12621.400000,4.000000,"Home Closeout",1.000000,403.830000,96.210000,"Home Closeout",0.347372,"Discount of Womens Active Shoes",0.335576,"Anastasia Beverly Hills",0.314316
26291.000000,"F","Men's Career",140.900000,"YES","Mobile",14089.600000,2.000000,"Discount of Womens Active Shoes",1.000000,320.660000,38.910000,"Anastasia Beverly Hills",0.423918,"Save 20% Career Suits",0.306655,"Johnston and Murphy",0.303502
26396.000000,"M","Women's Shoes",227.650000,"YES","Mobile",22765.100000,4.000000,"Home Closeout",1.000000,571.370000,35.550000,"Dress sale - 30 percent off",0.463084,"Home Closeout",0.326848,"Anastasia Beverly Hills",0.304256
26630.000000,"F","Men's Sportswear",464.870000,"NO","Mobile",46486.700000,2.000000,"Discount of Womens Active Shoes",1.000000,155.810000,55.890000,"Free shipping on orders over $49",0.464909,"Anastasia Beverly Hills",0.423836,"Johnston and Murphy",0.277989
26748.000000,"F","Men's Casual",236.880000,"NO","Mobile",23688.300000,2.000000,"Discount of Womens Active Shoes",1.000000,313.680000,61.990000,"Anastasia Beverly Hills",0.438434,"Johnston and Murphy",0.313183,"Save 20% Career Suits",0.286296
26885.000000,"M","Men's Career",331.860000,"YES","Email",33186.400000,3.000000,"Dress sale - 30 percent off",1.000000,439.880000,63.440000,"Discount of Womens Active Shoes",0.337517,"Dress sale - 30 percent off",0.299131,"Johnston and Murphy",0.281957
27166.000000,"F","Men's Casual",134.510000,"YES","Email",13451.300000,11.000000,"Save 20% Career Suits",1.000000,360.110000,46.970000,"Discount of Womens Active Shoes",0.383677,"Save 20% Career Suits",0.309130,"Home Closeout",0.295197
27306.000000,"F","Home goods",173.910000,"NO","Direct Mail",17390.600000,1.000000,"Anastasia Beverly Hills",1.000000,301.590000,37.010000,"Anastasia Beverly Hills",0.399342,"Home Closeout",0.348117,"Johnston and Murphy",0.294609
27371.000000,"F","Men's Casual",387.430000,"NO","Direct Mail",38743.300000,6.000000,"Lancome Gift with Purchase",1.000000,296.120000,88.780000,"Anastasia Beverly Hills",0.456002,"Home Closeout",0.301152,"Johnston and Murphy",0.275138
27462.000000,"F","Women's Career",397.480000,"YES","Email",39747.900000,7.000000,"Shoe and Handbag sale",1.000000,267.870000,45.420000,"Shoe and Handbag sale",0.525593,"Dress sale - 30 percent off",0.375277,"Anastasia Beverly Hills",0.332447
27496.000000,"F","Men's Career",163.270000,"NO","Mobile",16327.200000,6.000000,"Lancome Gift with Purchase",1.000000,192.810000,71.240000,"Anastasia Beverly Hills",0.606183,"Johnston and Murphy",0.293693,"Lancome Gift with Purchase",0.292305
27664.000000,"F","Men's Sportswear",356.360000,"YES","Email",35636.100000,1.000000,"Anastasia Beverly Hills",1.000000,345.110000,70.410000,"Anastasia Beverly Hills",0.347783,"Free shipping on orders over $49",0.321250,"Home Closeout",0.295686
27673.000000,"F","Women's Shoes",375.650000,"YES","Email",37565.100000,3.000000,"Dress sale - 30 percent off",1.000000,525.220000,61.670000,"Dress sale - 30 percent off",0.385620,"Anastasia Beverly Hills",0.362496,"Discount of Womens Active Shoes",0.310577
27682.000000,"F","Women's Career",182.960000,"YES","Direct Mail",18296.200000,7.000000,"Shoe and Handbag sale",1.000000,372.950000,72.970000,"Discount of Womens Active Shoes",0.429984,"Home Closeout",0.322085,"Shoe and Handbag sale",0.267204
27694.000000,"M","Women's Shoes",248.950000,"YES","Mobile",24895.200000,3.000000,"Dress sale - 30 percent off",1.000000,377.370000,59.920000,"Dress sale - 30 percent off",0.350866,"Home Closeout",0.298185,"Discount of Womens Active Shoes",0.290131
27720.000000,"F","Home goods",374.580000,"NO","Mobile",37458.200000,6.000000,"Lancome Gift with Purchase",1.000000,407.630000,83.470000,"Anastasia Beverly Hills",0.418340,"Lancome Gift with Purchase",0.314901,"Home Closeout",0.310255
27766.000000,"F","Women's Shoes",400.770000,"NO","Mobile",40077.300000,1.000000,"Anastasia Beverly Hills",1.000000,508.960000,110.170000,"Anastasia Beverly Hills",0.365751,"Johnston and Murphy",0.289730,"Home Closeout",0.260653
27890.000000,"M","Women's Sportwear",222.420000,"YES","Mobile",22241.600000,2.000000,"Discount of Womens Active Shoes",1.000000,226.720000,47.200000,"Home Closeout",0.379811,"Dress sale - 30 percent off",0.335993,"Johnston and Murphy",0.296643
28061.000000,"F","Men's Casual",372.250000,"YES","Mobile",37224.500000,2.000000,"Discount of Womens Active Shoes",1.000000,481.670000,53.160000,"Anastasia Beverly Hills",0.320144,"Save 20% Career Suits",0.299136,"Discount of Womens Active Shoes",0.280932
28081.000000,"M","Men's Casual",261.120000,"NO","Mobile",26112.400000,1.000000,"Anastasia Beverly Hills",1.000000,207.270000,85.600000,"Anastasia Beverly Hills",0.431310,"Womens Sweater Sale",0.289892,"Home Closeout",0.253047
28110.000000,"M","Men's Career",276.970000,"YES","Mobile",27697.400000,6.000000,"Lancome Gift with Purchase",1.000000,382.790000,80.640000,"Home Closeout",0.396128,"Anastasia Beverly Hills",0.306944,"Dress sale - 30 percent off",0.265546
28138.000000,"F","Home goods",409.460000,"YES","Email",40945.700000,10.000000,"Womens Sweater Sale",1.000000,523.910000,77.630000,"Dress sale - 30 percent off",0.359055,"Womens Sweater Sale",0.353875,"Anastasia Beverly Hills",0.352359
28233.000000,"F","Men's Casual",408.110000,"YES","Email",40810.900000,1.000000,"Anastasia Beverly Hills",1.000000,379.400000,71.780000,"Anastasia Beverly Hills",0.365673,"Shoe and Handbag sale",0.320242,"Dress sale - 30 percent off",0.275997
28268.000000,"M","Women's Shoes",108.790000,"NO","Email",10878.700000,3.000000,"Dress sale - 30 percent off",1.000000,409.320000,110.310000,"Home Closeout",0.422378,"Discount of Womens Active Shoes",0.419715,"Anastasia Beverly Hills",0.293180
28313.000000,"F","Women's Sportwear",348.890000,"NO","Email",34888.900000,1.000000,"Anastasia Beverly Hills",1.000000,270.180000,70.380000,"Anastasia Beverly Hills",0.433233,"Free shipping on orders over $49",0.376964,"Home Closeout",0.317038
28314.000000,"F","Home goods",388.060000,"YES","Mobile",38806.200000,4.000000,"Home Closeout",1.000000,451.030000,93.050000,"Johnston and Murphy",0.364857,"Home Closeout",0.294203,"Womens Sweater Sale",0.275917
28427.000000,"M","Women's Sportwear",129.740000,"NO","Direct Mail",12973.500000,4.000000,"Home Closeout",1.000000,384.060000,84.190000,"Home Closeout",0.636814,"Lancome Gift with Purchase",0.305074,"Anastasia Beverly Hills",0.301071
28498.000000,"F","Men's Career",342.300000,"NO","Direct Mail",34230.200000,8.000000,"Free shipping on orders over $49",1.000000,231.780000,68.420000,"Anastasia Beverly Hills",0.446451,"Free shipping on orders over $49",0.317206,"Johnston and Murphy",0.286147
28528.000000,"F","Women's Shoes",407.110000,"YES","Direct Mail",40711.300000,5.000000,"Johnston and Murphy",1.000000,373.280000,59.260000,"Discount of Womens Active Shoes",0.322327,"Dress sale - 30 percent off",0.297316,"Anastasia Beverly Hills",0.280441
28597.000000,"M","Men's Career",192.050000,"YES","Mobile",19205.100000,4.000000,"Home Closeout",1.000000,343.830000,82.120000,"Home Closeout",0.403666,"Lancome Gift with Purchase",0.394834,"Johnston and Murphy",0.277280
28629.000000,"M","Women's Shoes",448.110000,"NO","Email",44810.700000,7.000000,"Shoe and Handbag sale",1.000000,465.840000,114.720000,"Home Closeout",0.450838,"Free shipping on orders over $49",0.316543,"Discount of Womens Active Shoes",0.287722
28630.000000,"F","Women's Sportwear",304.990000,"NO","Direct Mail",30498.900000,5.000000,"Johnston and Murphy",1.000000,362.690000,74.900000,"Home Closeout",0.345135,"Free shipping on orders over $49",0.344662,"Johnston and Murphy",0.341060
28755.000000,"F","Men's Career",439.950000,"YES","Direct Mail",43994.800000,10.000000,"Womens Sweater Sale",1.000000,201.600000,86.320000,"Free shipping on orders over $49",0.401956,"Lancome Gift with Purchase",0.314761,"Anastasia Beverly Hills",0.267952
