"ID","Gender","Status","Children","Est.Income","Car.Owner","Age","International","Local","Paymethod","LocalBilltype","LongDistanceBilltype","Usage","RatePlan","ValidLongDistance","Dropped","IncomeGroup","CallerType"
410,"M","S",0,15924.2,"N",14.46,0,1.46,"CH","FreeLocal","Standard",1.46,2,1,0,"Income_Group_1","Domestic"
414,"M","M",2,21416.5,"N",35.653333,9.17,8.53,"CC","FreeLocal","Intnl_discount",27.61,1,314,0,"Income_Group_1","Both"
418,"M","M",2,78554.2,"N",16.7,7.26,23.03,"Auto","Budget","Standard",35.88,3,270,0,"","Both"
419,"M","S",1,3960.5,"N",14.693333,0,66.35,"Auto","FreeLocal","Standard",96.13,2,233,2,"Income_Group_1","Domestic"
421,"M","M",0,60101.1,"Y",63.766667,6.11,124.14,"CH","FreeLocal","Standard",157.96,4,204,8,"Income_Group_4","Both"
422,"F","M",2,38215.9,"N",30.886667,0,0.97,"Auto","Budget","Standard",0.97,2,1,1,"Income_Group_2","Domestic"
423,"F","M",1,13829.4,"N",22,0,160.42,"CC","FreeLocal","Standard",176.61,1,209,1,"Income_Group_1","Domestic"
424,"F","M",2,49745.3,"N",47.966667,0,24.44,"CH","Budget","Intnl_discount",27.28,3,115,1,"Income_Group_4","Domestic"
426,"F","M",2,88427,"N",13.86,4.16,43.34,"CC","Budget","Standard",69.97,3,154,2,"","Both"
427,"F","M",2,98003.7,"Y",26.273333,0,83.39,"CC","FreeLocal","Intnl_discount",84.42,1,14,1,"Income_Group_5","Domestic"
428,"M","S",0,89142.7,"N",33,8.13,5.01,"CC","Budget","Intnl_discount",16.91,2,246,1,"","Both"
429,"F","S",0,74530.8,"N",63.086667,0.49,106.5,"Auto","FreeLocal","Intnl_discount",127.89,2,128,8,"","Both"
431,"F","S",0,35000,"N",23,0,262.91,"CC","Budget","Standard",265.78,3,248,1,"Income_Group_2","Domestic"
436,"F","M",2,76289.2,"N",48.206667,0,82.43,"CC","Budget","Intnl_discount",104.63,2,149,2,"","Domestic"
438,"M","M",1,66931.9,"N",63.933333,0.39,5.35,"CC","Budget","Standard",17.46,4,33,1,"Income_Group_4","Both"
439,"F","D",1,9309.57,"Y",24,0,99.73,"CC","FreeLocal","Standard",108.3,2,262,3,"Income_Group_1","Domestic"
440,"F","M",1,14085.5,"N",23,0,26.78,"Auto","FreeLocal","Intnl_discount",48.08,1,186,2,"Income_Group_1","Domestic"
441,"F","S",0,32962.6,"N",19,0,154.77,"CC","Budget","Intnl_discount",168.28,2,198,5,"Income_Group_2","Domestic"
442,"F","S",0,40000,"N",20,0,61.44,"CC","Budget","Standard",65.79,2,186,0,"Income_Group_2","Domestic"
443,"F","S",2,33330,"N",21,0,35.73,"Auto","Budget","Standard",41.78,3,250,0,"Income_Group_2","Domestic"
444,"F","S",1,32098,"N",22,0,9.51,"Auto","Budget","Intnl_discount",23.52,1,250,0,"Income_Group_2","Domestic"
445,"F","S",2,30090,"N",24,2.22,38.18,"CC","FreeLocal","Standard",62.95,1,252,2,"Income_Group_2","Both"
446,"F","S",1,40120,"N",24,0,106.3,"CC","Budget","Standard",134.75,4,214,6,"Income_Group_2","Domestic"
450,"F","M",2,90271.6,"N",44.926667,0,96.43,"CC","FreeLocal","Standard",110.4,4,54,1,"","Domestic"
455,"F","M",2,64816.6,"Y",31.126667,0,6.87,"CC","Budget","Standard",27.87,2,133,1,"Income_Group_4","Domestic"
456,"F","M",2,98217.1,"N",44.98,0,13.24,"CC","FreeLocal","Standard",42.74,1,227,1,"Income_Group_5","Domestic"
458,"F","S",1,2929.13,"N",53.506667,0,88.23,"CH","Budget","Intnl_discount",102.23,1,55,2,"Income_Group_1","Domestic"
460,"F","M",2,41876.6,"Y",44.093333,0,132.65,"CC","FreeLocal","Standard",139.44,3,281,1,"Income_Group_2","Domestic"
461,"M","M",0,96223.4,"Y",64.76,0.63,5.73,"CC","FreeLocal","Standard",18.18,1,34,1,"Income_Group_5","Both"
462,"F","S",0,15989.3,"N",61.693333,0,25.49,"CC","Budget","Intnl_discount",29.17,4,244,9,"Income_Group_1","Domestic"
463,"M","M",0,69168.4,"Y",62.426667,6.01,214.73,"CC","Budget","Standard",234.91,2,56,1,"Income_Group_4","Both"
464,"M","M",1,92148.5,"Y",33,0,100.9,"CC","Budget","Intnl_discount",113.68,2,239,2,"","Domestic"
465,"M","M",0,96681,"Y",19.76,7.66,40.92,"CC","Budget","Standard",73.76,2,285,1,"Income_Group_5","Both"
466,"M","S",0,62705.9,"Y",32,0,6.81,"CC","FreeLocal","Intnl_discount",33.44,2,297,0,"Income_Group_4","Domestic"
467,"M","S",0,80221.2,"N",29.026667,0,49.56,"Auto","FreeLocal","Standard",50.48,2,306,0,"","Domestic"
468,"M","S",0,84479.2,"N",30,0,43.01,"CC","FreeLocal","Standard",56.23,2,285,0,"","Domestic"
469,"F","M",2,64977.4,"N",38.193333,0,17.66,"CC","FreeLocal","Standard",45.77,2,210,0,"Income_Group_4","Domestic"
470,"F","M",0,77994,"N",50.553333,0,89.62,"CH","FreeLocal","Standard",102.02,1,40,0,"","Domestic"
471,"M","M",2,90103.7,"N",34.946667,8.87,45.34,"CC","Budget","Intnl_discount",66.45,3,37,0,"","Both"
472,"F","M",0,59008.4,"Y",30.18,0,18.73,"CC","Budget","Standard",31.59,1,44,0,"Income_Group_4","Domestic"
473,"M","M",2,5265.35,"N",52.873333,5.3,23.46,"Auto","Budget","Intnl_discount",31.1,3,109,0,"Income_Group_1","Both"
474,"M","S",1,84978.1,"N",21.64,7.68,76.07,"CH","FreeLocal","Intnl_discount",88.79,1,267,0,"","Both"
475,"F","M",2,36647.9,"N",49.986667,0,85.96,"CC","Budget","Intnl_discount",107.38,3,137,0,"Income_Group_2","Domestic"
476,"F","S",0,64319.2,"N",41.226667,0,37.15,"CH","Budget","Intnl_discount",40.16,1,240,0,"Income_Group_4","Domestic"
477,"F","S",1,73338,"N",48.246667,0,9.01,"Auto","Budget","Intnl_discount",29.93,3,129,0,"","Domestic"
478,"F","S",0,433.74,"N",60.746667,0,40.91,"CC","FreeLocal","Standard",44.22,1,243,1,"Income_Group_1","Domestic"
479,"F","M",2,16962.2,"N",45.36,0,8.96,"CC","Budget","Standard",27.57,2,92,0,"Income_Group_1","Domestic"
481,"M","M",2,10708.3,"N",26.026667,4.85,117.26,"CH","Budget","Intnl_discount",142.95,3,126,0,"Income_Group_1","Both"
484,"F","M",0,2031.61,"N",20.3,0,87.4,"CC","Budget","Standard",109.04,2,140,0,"Income_Group_1","Domestic"
488,"F","S",2,16938.5,"N",55,0,8.76,"CH","FreeLocal","Standard",22.11,2,49,0,"Income_Group_1","Domestic"
491,"F","M",0,55221,"N",42,0,15.2,"CC","FreeLocal","Standard",15.69,3,7,0,"Income_Group_4","Domestic"
492,"F","M",1,8073.11,"N",43,0,60.35,"Auto","FreeLocal","Standard",89.05,2,216,0,"Income_Group_1","Domestic"
493,"M","M",1,95448.6,"Y",53.68,0,5.21,"CH","Budget","Standard",29.46,3,172,0,"","Domestic"
494,"M","S",1,24141.5,"Y",17.006667,0,97.05,"CC","FreeLocal","Standard",125.87,4,217,0,"Income_Group_2","Domestic"
495,"M","S",2,63152.6,"Y",63.173333,0,40.07,"CC","Budget","Intnl_discount",70.01,1,236,0,"Income_Group_4","Domestic"
497,"M","S",2,72084.7,"N",55.64,0,9.02,"CC","Budget","Intnl_discount",38.13,1,220,0,"","Domestic"
498,"F","S",0,42760.5,"N",46,0,40.23,"CC","Budget","Standard",53.7,3,50,0,"Income_Group_2","Domestic"
499,"F","S",1,49072,"N",47,0,10.74,"Auto","Budget","Intnl_discount",34.25,2,167,1,"Income_Group_4","Domestic"
500,"F","M",0,27371.8,"Y",48,0,126.55,"CC","FreeLocal","Standard",142.7,4,72,1,"Income_Group_2","Domestic"
504,"M","M",1,71472.9,"N",41.913333,0,114.2,"CH","Budget","Standard",130.22,3,70,8,"Income_Group_4","Domestic"
505,"F","M",0,95405.7,"N",42,0,6.21,"CC","Budget","Standard",13.96,4,294,1,"","Domestic"
506,"F","S",0,95786.8,"Y",43,0,87.46,"CC","Budget","Standard",108.79,4,135,2,"","Domestic"
508,"M","S",0,90321.6,"N",30,0,11.52,"Auto","FreeLocal","Intnl_discount",12.39,2,11,1,"","Domestic"
509,"M","S",0,90478.6,"N",54.553333,0,136.47,"CC","FreeLocal","Standard",154.49,2,89,0,"","Domestic"
510,"F","M",2,56187,"N",42,0,13.74,"CH","Budget","Standard",21.83,2,298,0,"Income_Group_4","Domestic"
513,"F","S",1,37000,"N",24.393333,0,206.08,"CC","Budget","Intnl_discount",229.64,2,168,0,"Income_Group_2","Domestic"
518,"M","M",2,29616,"N",49.426667,0,45.5,"CH","FreeLocal","Standard",75.29,1,233,0,"Income_Group_2","Domestic"
520,"M","M",0,19732.8,"N",50.673333,0,22.44,"CC","FreeLocal","Standard",47.25,2,177,0,"Income_Group_1","Domestic"
523,"M","S",2,96.33,"N",56.473333,0,32.88,"CC","Budget","Standard",59.01,4,188,1,"Income_Group_1","Domestic"
526,"F","M",2,52004.8,"N",25.14,0,23.11,"CH","Budget","Intnl_discount",28.14,1,267,0,"Income_Group_4","Domestic"
529,"M","M",2,53010.8,"N",18.84,0,46.42,"CC","FreeLocal","Standard",58.87,1,41,4,"Income_Group_4","Domestic"
530,"M","M",0,75004.5,"N",64.8,0,32.19,"CC","Budget","Intnl_discount",58.72,2,192,0,"","Domestic"
533,"M","M",0,19749.3,"N",60.366667,0,13.94,"CC","Budget","Standard",34.17,1,119,0,"Income_Group_1","Domestic"
534,"M","S",1,57626.9,"Y",43.906667,0,38.96,"CC","Budget","Standard",48.35,3,309,0,"Income_Group_4","Domestic"
535,"M","M",2,20078,"N",32.846667,0,6.33,"CC","Budget","Intnl_discount",15.98,4,311,3,"Income_Group_1","Domestic"
536,"F","M",2,47902,"N",26.033333,4.94,49.92,"Auto","FreeLocal","Standard",72.31,4,85,3,"Income_Group_2","Both"
541,"M","M",1,7545.96,"Y",16.753333,0,178.36,"CC","Budget","Standard",200.75,3,152,5,"Income_Group_1","Domestic"
547,"F","S",0,78851.3,"N",48.373333,0,28.66,"CC","FreeLocal","Standard",29.04,4,5,0,"","Domestic"
548,"F","S",1,17540.7,"Y",62.786667,0.57,13.45,"Auto","Budget","Standard",36.2,1,148,0,"Income_Group_1","Both"
549,"F","M",0,83891.9,"Y",61.02,0,45.47,"CH","Budget","Standard",74.4,4,218,0,"","Domestic"
550,"F","M",2,28220.8,"N",38.766667,0,12.46,"CC","FreeLocal","Standard",38.95,4,191,2,"Income_Group_2","Domestic"
552,"F","S",0,28589.1,"N",15.6,0,87.09,"CC","FreeLocal","Standard",100.28,4,47,6,"Income_Group_2","Domestic"
554,"F","M",2,5237.63,"N",48.753333,8.05,56.64,"CC","Budget","Standard",78.02,1,48,1,"Income_Group_1","Both"
557,"M","S",2,89459.9,"N",53.28,1.61,22.9,"CC","FreeLocal","Standard",36.05,3,27,1,"","Both"
560,"F","S",1,13576.5,"N",39.426667,0,25.66,"CC","Budget","Standard",40.49,4,61,1,"Income_Group_1","Domestic"
561,"F","S",0,81710.9,"N",58.54,0,15.46,"CC","FreeLocal","Standard",36.42,4,130,3,"","Domestic"
564,"F","M",2,67388,"N",53.12,0.5,91.04,"CC","Budget","Standard",96.33,3,258,2,"Income_Group_4","Both"
566,"F","M",2,84166.1,"N",54.013333,0,11.74,"CC","Budget","Standard",15.02,1,242,9,"","Domestic"
572,"F","S",1,7737.94,"N",42.666667,0,50.84,"CC","FreeLocal","Standard",61.9,2,25,1,"Income_Group_1","Domestic"
573,"M","S",2,100020,"N",48,0,293.24,"CH","Budget","Standard",314.62,4,136,2,"Income_Group_5","Domestic"
574,"F","M",2,45287.6,"Y",29.026667,0,2.97,"CC","Budget","Standard",2.97,3,1,1,"Income_Group_2","Domestic"
575,"F","M",2,59613.1,"N",34.32,0,163.41,"CC","Budget","Intnl_discount",175.78,2,39,3,"Income_Group_4","Domestic"
577,"F","S",1,16326.7,"N",50.613333,0,1.34,"CC","FreeLocal","Intnl_discount",1.34,2,1,2,"Income_Group_1","Domestic"
580,"F","S",2,9559.78,"N",51.38,0,59.59,"CC","FreeLocal","Standard",77.91,3,90,5,"Income_Group_1","Domestic"
583,"F","M",2,42031.8,"N",50.753333,0,39.33,"CH","Budget","Intnl_discount",59.78,3,122,0,"Income_Group_2","Domestic"
585,"F","M",2,83284.1,"Y",28.42,0,9.04,"Auto","FreeLocal","Intnl_discount",35.96,3,196,0,"","Domestic"
586,"M","M",1,39229.1,"N",26.26,4.74,13.53,"CC","Budget","Intnl_discount",47.1,4,217,0,"Income_Group_2","Both"
587,"F","D",1,68427.4,"N",42.393333,0,50.05,"Auto","FreeLocal","Standard",73.81,4,170,2,"Income_Group_4","Domestic"
589,"M","S",0,3601.71,"N",49.266667,4.19,111.84,"Auto","Budget","Intnl_discount",125.6,1,310,6,"Income_Group_1","Both"
591,"F","S",0,98716.3,"N",55.66,8.23,13.92,"CC","FreeLocal","Standard",43.13,4,131,1,"Income_Group_5","Both"
592,"F","S",2,66182.7,"Y",62.48,0,47.17,"Auto","Budget","Standard",58.87,2,32,1,"Income_Group_4","Domestic"
593,"F","S",2,84789.3,"N",50.433333,8.8,10.45,"CH","FreeLocal","Standard",33.47,4,57,1,"","Both"
595,"F","M",2,35976.5,"Y",48.853333,0,31.78,"Auto","FreeLocal","Intnl_discount",50.63,4,94,2,"Income_Group_2","Domestic"
596,"F","M",0,32703.1,"Y",64.92,0,56.09,"CC","Budget","Intnl_discount",72.89,4,78,1,"Income_Group_2","Domestic"
598,"F","M",2,8204.72,"N",52.973333,0,24.19,"CH","FreeLocal","Standard",39.79,4,67,1,"Income_Group_1","Domestic"
599,"M","M",1,97180.4,"N",50.6,9.63,45.66,"CH","FreeLocal","Standard",63.51,4,299,8,"Income_Group_5","Both"
601,"F","S",2,38280,"N",33.74,0,74.97,"Auto","FreeLocal","Intnl_discount",86.61,4,31,1,"Income_Group_2","Domestic"
602,"M","S",0,64136.6,"Y",61.106667,1,125.15,"CC","FreeLocal","Intnl_discount",142.37,2,74,2,"Income_Group_4","Both"
604,"F","M",2,45429.7,"Y",61.713333,0,73.04,"CH","FreeLocal","Standard",97.74,3,175,1,"Income_Group_2","Domestic"
606,"F","S",0,25285.5,"N",53.986667,0,11.93,"CC","FreeLocal","Standard",21.3,4,308,0,"Income_Group_2","Domestic"
607,"F","M",2,77551.1,"Y",33.6,0,41.89,"CC","Budget","Intnl_discount",62.42,3,123,1,"","Domestic"
608,"F","M",0,38538.4,"N",12.326667,8.32,16.48,"CC","FreeLocal","Standard",47.66,3,160,0,"Income_Group_2","Both"
609,"F","S",0,69350.5,"Y",57.42,0,25.95,"CC","FreeLocal","Standard",27.86,4,18,0,"Income_Group_4","Domestic"
616,"M","S",2,43634.5,"N",21.78,9.42,104.64,"CC","Budget","Standard",143.5,4,226,0,"Income_Group_2","Both"
620,"F","S",1,13109.1,"N",62.606667,0,40.48,"Auto","Budget","Standard",62.87,4,151,0,"Income_Group_1","Domestic"
621,"M","S",1,92647.5,"N",56.046667,5.74,10.34,"CC","Budget","Standard",32.13,4,71,0,"","Both"
622,"M","S",2,21021.6,"Y",62.753333,0,11.19,"CC","Budget","Standard",14.95,2,245,0,"Income_Group_1","Domestic"
623,"M","S",0,74460.7,"Y",55.34,0.99,179.93,"CC","FreeLocal","Standard",206.46,3,181,0,"","Both"
626,"F","S",2,28787.4,"N",41.666667,0,58.09,"Auto","Budget","Standard",86.06,3,207,0,"Income_Group_2","Domestic"
629,"M","M",1,13091.6,"N",59.126667,0,20.26,"CC","Budget","Intnl_discount",43.06,3,158,0,"Income_Group_1","Domestic"
632,"F","M",2,62061.8,"Y",45.92,0,52.22,"Auto","FreeLocal","Standard",82.08,4,234,0,"Income_Group_4","Domestic"
633,"F","M",1,20550.9,"Y",22.12,0.86,57.06,"CC","Budget","Standard",85.64,4,205,1,"Income_Group_1","Both"
636,"M","M",2,1765.41,"N",18.766667,0,44.95,"CC","FreeLocal","Standard",47.99,1,241,0,"Income_Group_1","Domestic"
639,"F","S",2,19131.1,"N",56.186667,0,34.91,"Auto","Budget","Standard",57.07,1,147,0,"Income_Group_1","Domestic"
645,"M","M",2,42750.3,"Y",50.493333,1.97,112.4,"Auto","Budget","Intnl_discount",134.97,2,124,0,"Income_Group_2","Both"
647,"F","S",2,2842.55,"N",45.92,0,0.79,"Auto","Budget","Intnl_discount",0.79,4,1,0,"Income_Group_1","Domestic"
648,"M","M",2,22358.1,"N",52.626667,1.52,12.19,"CC","Budget","Standard",29.25,3,66,0,"Income_Group_1","Both"
650,"M","M",0,47870.8,"Y",27.26,1.17,12.48,"CC","FreeLocal","Standard",13.82,2,104,0,"Income_Group_2","Both"
651,"F","S",2,6440.46,"Y",41,0,27.2,"CH","Budget","Standard",49.86,2,157,0,"Income_Group_1","Domestic"
652,"F","S",0,7325.5,"N",36.92,0,161.54,"CC","FreeLocal","Intnl_discount",190.06,2,215,0,"Income_Group_1","Domestic"
654,"M","M",2,28766.9,"N",46.84,0,58.08,"CC","Budget","Standard",64.2,4,276,0,"Income_Group_2","Domestic"
656,"M","M",1,5252.29,"N",16.333333,0,17.08,"Auto","Budget","Standard",19.73,2,113,1,"Income_Group_1","Domestic"
660,"M","M",2,91272.2,"Y",25.033333,0,13.01,"CC","FreeLocal","Standard",40,3,197,0,"","Domestic"
666,"M","S",0,69000,"Y",52.266667,9.7,115.66,"CC","FreeLocal","Intnl_discount",137,4,30,2,"Income_Group_4","Both"
670,"M","M",2,1406.05,"Y",19.306667,0,15.17,"CC","Budget","Standard",26.72,3,28,1,"Income_Group_1","Domestic"
672,"F","S",0,73228.3,"N",43,0,28.11,"Auto","Budget","Standard",50.58,2,155,8,"","Domestic"
673,"F","S",2,76231.9,"N",63.806667,0,150.75,"Auto","FreeLocal","Standard",152.76,4,105,1,"","Domestic"
678,"M","M",1,64792.3,"N",52.146667,1.51,36.84,"CH","FreeLocal","Standard",51.41,1,46,2,"Income_Group_4","Both"
681,"F","S",0,93322.1,"Y",40.313333,0,8.79,"CH","Budget","Intnl_discount",38.72,1,235,1,"","Domestic"
686,"M","M",1,63437.3,"N",63.653333,3.35,10.94,"CC","Budget","Intnl_discount",14.98,3,9,0,"Income_Group_4","Both"
690,"M","M",2,49910.7,"Y",51.52,0,23.72,"CC","Budget","Standard",51.14,1,202,0,"Income_Group_4","Domestic"
692,"M","M",0,76161.4,"Y",44.573333,0,25.58,"CC","FreeLocal","Standard",37.55,3,36,0,"","Domestic"
693,"F","M",2,55860,"Y",14.573333,0,10.35,"CC","FreeLocal","Intnl_discount",26.37,4,69,0,"Income_Group_4","Domestic"
694,"F","S",1,12686,"N",64.8,0,80.64,"Auto","Budget","Standard",103.88,1,165,0,"Income_Group_1","Domestic"
702,"M","M",2,57360.8,"Y",53.253333,0,57.25,"CC","FreeLocal","Standard",67.61,2,20,0,"Income_Group_4","Domestic"
703,"M","M",1,92414.7,"Y",45.513333,0,10.62,"CC","FreeLocal","Standard",40.06,4,225,0,"","Domestic"
704,"M","M",1,60102.7,"N",42.14,0,62.44,"CH","FreeLocal","Standard",72.29,4,313,1,"Income_Group_4","Domestic"
706,"F","M",2,17888.7,"N",43,0,332.46,"CC","Budget","Standard",361.88,4,224,0,"Income_Group_1","Domestic"
707,"F","S",1,12526.3,"N",53.553333,0,28.86,"CC","FreeLocal","Intnl_discount",40.59,1,33,0,"Income_Group_1","Domestic"
713,"M","M",0,78572.2,"Y",42.346667,0,29.28,"CC","FreeLocal","Standard",51.09,3,142,1,"","Domestic"
714,"M","M",1,3933.74,"N",17.86,0,47.91,"CC","Budget","Intnl_discount",57.67,2,312,0,"Income_Group_1","Domestic"
715,"F","M",2,48238.8,"N",34.706667,0,168.03,"CC","FreeLocal","Standard",191.32,1,166,2,"Income_Group_4","Domestic"
717,"F","M",0,28770.9,"N",12.34,5.32,16.27,"CH","FreeLocal","Standard",49.6,3,208,6,"Income_Group_2","Both"
718,"F","M",2,87578.2,"Y",53.366667,0,22.15,"CC","Budget","Standard",22.44,2,4,1,"","Domestic"
719,"F","M",2,86695.4,"N",13.906667,0,32.09,"CC","FreeLocal","Standard",58.03,2,185,1,"","Domestic"
721,"F","S",2,76791.2,"N",47,0,23,"CC","Budget","Intnl_discount",43.71,1,125,1,"","Domestic"
725,"F","S",0,30763.8,"Y",14.193333,0,35.85,"CC","Budget","Standard",57.17,4,134,2,"Income_Group_2","Domestic"
726,"F","M",2,3193.6,"N",54.046667,0,114.62,"CH","Budget","Standard",118.82,3,256,2,"Income_Group_1","Domestic"
731,"M","S",1,2056.06,"Y",18.94,6.98,27.75,"Auto","Budget","Standard",58.8,4,171,8,"Income_Group_1","Both"
732,"F","M",2,7776.6,"N",35.706667,0,68.33,"CC","FreeLocal","Standard",94.2,3,184,1,"Income_Group_1","Domestic"
733,"M","M",1,2067.82,"N",47.853333,0,70.65,"CC","Budget","Intnl_discount",85.9,2,63,2,"Income_Group_1","Domestic"
734,"M","S",0,77000,"N",63.353333,7.66,8.49,"CC","Budget","Standard",20.74,3,257,1,"","Both"
736,"F","M",2,69343.3,"N",42.166667,0,15.54,"CC","FreeLocal","Standard",21.91,2,278,0,"Income_Group_4","Domestic"
737,"F","M",0,83287,"N",44,0,23.89,"Auto","Budget","Standard",24.46,2,8,2,"","Domestic"
740,"F","M",0,14932.5,"N",46,0,6.5,"CC","Budget","Intnl_discount",11.42,2,259,0,"Income_Group_1","Domestic"
741,"F","S",0,27498.1,"N",52.646667,0,9.88,"CC","Budget","Intnl_discount",12.08,4,108,0,"Income_Group_2","Domestic"
743,"F","M",2,21419.9,"N",59.833333,0,103.12,"CC","FreeLocal","Standard",129.51,1,189,0,"Income_Group_1","Domestic"
744,"F","M",2,30665.2,"Y",22.88,8.32,63.28,"Auto","FreeLocal","Standard",77.44,4,272,0,"Income_Group_2","Both"
745,"F","M",1,70000,"Y",67,0,30.95,"Auto","FreeLocal","Intnl_discount",37.04,2,275,0,"Income_Group_4","Domestic"
746,"F","M",2,50561.3,"N",46,0,113.31,"CH","Budget","Standard",129.91,2,76,1,"Income_Group_4","Domestic"
748,"F","S",2,23464,"Y",61,0,41.71,"CC","Budget","Intnl_discount",64.14,3,153,0,"Income_Group_1","Domestic"
749,"F","M",2,194.57,"N",47,0,38.95,"CC","FreeLocal","Standard",67.21,2,212,0,"Income_Group_1","Domestic"
750,"F","M",1,98680.4,"Y",46,0,8.85,"CH","FreeLocal","Intnl_discount",26.44,4,88,0,"Income_Group_5","Domestic"
751,"M","M",0,65619.7,"Y",52.646667,0,144.66,"CC","Budget","Standard",158.22,2,51,0,"Income_Group_4","Domestic"
752,"F","M",1,95620.3,"Y",47,0,93.61,"CC","Budget","Standard",104.53,4,24,1,"","Domestic"
753,"F","S",0,85275,"N",62,0,151.61,"Auto","FreeLocal","Intnl_discount",174.09,1,156,3,"","Domestic"
754,"F","M",1,66921.4,"Y",46,0,8.97,"CC","FreeLocal","Intnl_discount",24.67,1,68,2,"Income_Group_4","Domestic"
755,"F","M",1,98453.6,"Y",70,0,11.65,"Auto","FreeLocal","Standard",25.38,4,52,1,"Income_Group_5","Domestic"
756,"F","M",2,94026.8,"Y",27.746667,0,10.62,"CC","FreeLocal","Intnl_discount",35.63,2,178,0,"","Domestic"
758,"F","S",2,57420,"Y",55,0,252.53,"Auto","Budget","Standard",277.72,4,180,3,"Income_Group_4","Domestic"
759,"M","M",0,66666,"N",45.486667,3.73,26.69,"CC","FreeLocal","Standard",34.35,1,247,4,"Income_Group_4","Both"
761,"M","M",2,47639.1,"N",41,0,39.62,"CC","Budget","Intnl_discount",57.11,4,86,1,"Income_Group_2","Domestic"
762,"F","M",2,63234.5,"Y",52.36,0,1.16,"CH","FreeLocal","Intnl_discount",1.16,4,1,2,"Income_Group_4","Domestic"
766,"F","M",2,18296.4,"Y",42.626667,0,10.39,"CC","FreeLocal","Standard",10.47,4,2,4,"Income_Group_1","Domestic"
767,"F","S",0,39461,"N",22.226667,0.28,103.52,"CC","FreeLocal","Standard",126.68,1,161,4,"Income_Group_2","Both"
769,"F","S",1,70000,"N",56.193333,0,63.29,"Auto","FreeLocal","Standard",86.12,1,159,2,"Income_Group_4","Domestic"
771,"M","M",1,47371,"Y",54.96,7.69,258.29,"CC","Budget","Intnl_discount",270.97,4,261,5,"Income_Group_2","Both"
772,"F","M",2,52957,"Y",39.746667,0,125.52,"CH","FreeLocal","Standard",151.32,4,183,2,"Income_Group_4","Domestic"
773,"F","S",2,86747.1,"N",64.853333,0,37.24,"Auto","Budget","Standard",57.4,4,118,0,"","Domestic"
775,"F","M",1,87404.6,"N",63.186667,0,139.2,"Auto","Budget","Standard",160.84,2,139,0,"","Domestic"
777,"F","M",2,85394,"Y",20.16,2.02,14.38,"Auto","Budget","Intnl_discount",35.69,2,99,3,"","Both"
778,"F","S",0,2121.36,"N",39.786667,0,36.78,"CC","FreeLocal","Standard",38.8,3,106,7,"Income_Group_1","Domestic"
779,"F","M",2,63566.1,"Y",56.3,0,65.09,"CH","Budget","Intnl_discount",73.03,4,295,1,"Income_Group_4","Domestic"
782,"F","S",0,89813.6,"N",12.846667,1.96,149.26,"CC","FreeLocal","Intnl_discount",166.18,4,62,1,"","Both"
784,"F","M",2,82644.2,"Y",33.493333,0,19.88,"CC","FreeLocal","Intnl_discount",41.85,2,145,1,"","Domestic"
785,"F","S",1,27783.6,"N",14.04,6.53,18.07,"CC","FreeLocal","Standard",29.58,2,260,2,"Income_Group_2","Both"
788,"F","M",2,60485.5,"N",41.666667,0,28.7,"Auto","Budget","Intnl_discount",40.41,3,32,1,"Income_Group_4","Domestic"
791,"F","M",2,809.43,"Y",31.913333,0,2.89,"CH","FreeLocal","Intnl_discount",2.89,4,1,1,"Income_Group_1","Domestic"
792,"M","S",1,76529.8,"N",58.28,5.36,20.05,"CC","Budget","Standard",43.89,4,91,8,"","Both"
793,"F","M",2,34577.7,"N",63.253333,0,116.57,"CH","Budget","Standard",145.75,4,221,4,"Income_Group_2","Domestic"
795,"F","M",0,66666,"N",67,0,45.46,"Auto","Budget","Standard",73.02,1,203,2,"Income_Group_4","Domestic"
796,"F","S",2,19008.4,"Y",52.166667,0,137.19,"CC","FreeLocal","Standard",147.74,4,21,1,"Income_Group_1","Domestic"
797,"F","M",0,98056.3,"N",55.966667,0,126.96,"Auto","FreeLocal","Standard",150.67,1,169,3,"Income_Group_5","Domestic"
798,"M","M",0,80000,"Y",53.213333,0,2.21,"CH","Budget","Standard",2.21,1,1,2,"","Domestic"
800,"M","M",0,78894.2,"N",52.74,1.41,43.23,"CH","Budget","Intnl_discount",46.65,3,104,5,"","Both"
801,"M","S",1,16432.1,"Y",20.92,8.89,80.47,"CH","Budget","Intnl_discount",109.78,4,120,0,"Income_Group_1","Both"
